,日期,Close,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,Implied volatility of Call,Implied volatility of Put,Signal of Long Call,Signal of Long Put,Signal of Long Call_E,Signal of Long Put_E,策略累積資金(金額),進場口數,策略近週報酬(點數),Call進場口數,Put進場口數,Call策略近週報酬(點數),Put策略近週報酬(點數)
792,2023-04-27,15300,,136.0,,61.0,,,0,0,0,0,1284165.0,2.0,-0.0,5.0,5.0,0.0,36.0
793,2023-04-28,15363,,235.0,,15.0,,,0,0,0,0,1295665.0,2.0,-0.0,5.0,5.0,0.0,46.0
794,2023-05-02,15277,,333.0,,1.6,,,0,0,0,0,1299015.0,2.0,-0.0,5.0,5.0,0.0,13.4
795,2023-05-03,15335,117.0,268.0,121.0,0.2,0.13773347420594467,0.14244231093093426,0,0,0,0,1299365.0,2.0,-0.0,5.0,5.0,-0.0,1.4
796,2023-05-04,15370,,134.0,,74.0,,,0,0,0,0,1310365.0,2.0,0.0,5.0,5.0,-0.0,44.0
797,2023-05-05,15451,,134.0,,44.0,,,0,0,0,0,1317865.0,2.0,-0.0,5.0,5.0,0.0,30.0
798,2023-05-08,15464,,177.0,,11.5,,,0,0,0,0,1325990.0,2.0,-0.0,5.0,5.0,0.0,32.5
799,2023-05-09,15338,,180.0,,2.9,,,0,0,0,0,1328140.0,2.0,-0.0,5.0,5.0,0.0,8.6
800,2023-05-10,15247,108.0,61.0,98.0,0.1,0.12787238812870094,0.11603235219085825,0,0,0,0,1328840.0,2.0,-0.0,5.0,5.0,-0.0,2.8
801,2023-05-11,15234,,49.0,,130.0,,,0,0,0,0,1320090.0,2.0,0.0,5.0,5.0,-0.0,-35.0
802,2023-05-12,15238,,29.0,,123.0,,,0,0,0,0,1321840.0,2.0,-0.0,5.0,5.0,-0.0,7.0
803,2023-05-15,15418,,17.5,,108.0,,,0,0,0,0,1325590.0,2.0,-0.0,5.0,5.0,-0.0,15.0
804,2023-05-16,15664,,103.0,,11.0,,,0,0,0,0,1349840.0,2.0,-0.0,5.0,5.0,0.0,97.0
805,2023-05-17,15858,166.0,353.0,73.0,0.1,0.1889718415862763,0.08310207491444681,0,0,0,0,1352565.0,2.0,-0.0,5.0,5.0,0.0,10.9
806,2023-05-18,15916,,316.0,,23.5,,,0,0,0,0,1364190.0,2.0,0.0,5.0,5.0,-0.0,46.5
807,2023-05-19,15904,,361.0,,13.0,,,0,0,0,0,1366815.0,2.0,-0.0,5.0,5.0,0.0,10.5
808,2023-05-22,15924,,340.0,,4.5,,,0,0,0,0,1368940.0,2.0,-0.0,5.0,5.0,-0.0,8.5
809,2023-05-23,15858,,348.0,,1.9,,,0,0,0,0,1369590.0,2.0,-0.0,5.0,5.0,0.0,2.6
810,2023-05-24,15994,153.0,299.0,65.0,0.3,0.17269181740325096,0.0733658047791589,0,0,0,0,1369990.0,2.0,-0.0,5.0,5.0,-0.0,1.6
811,2023-05-25,16227,,255.0,,28.0,,,0,0,0,0,1378490.0,2.0,0.0,5.0,5.0,-0.0,34.0
812,2023-05-26,16367,,466.0,,6.0,,,0,0,0,0,1383990.0,2.0,-0.0,5.0,5.0,0.0,22.0
813,2023-05-29,16362,,610.0,,1.6,,,0,0,0,0,1385090.0,2.0,-0.0,5.0,5.0,0.0,4.4
814,2023-05-30,16277,,595.0,,0.9,,,0,0,0,0,1385265.0,2.0,-0.0,5.0,5.0,-0.0,0.7
815,2023-05-31,16258,189.0,540.0,92.0,0.1,0.20986117776768548,0.10215464737897917,0,0,0,0,1385465.0,2.0,-0.0,5.0,6.0,-0.0,0.8
816,2023-06-01,16500,,162.0,,79.0,,,0,0,0,0,1388465.0,2.0,0.0,5.0,6.0,-0.0,10.0
817,2023-06-02,16472,,330.0,,13.5,,,0,0,0,0,1408115.0,2.0,-0.0,5.0,6.0,0.0,65.5
818,2023-06-05,16535,,278.0,,6.6,,,0,0,0,0,1410185.0,2.0,-0.0,5.0,6.0,-0.0,6.9
819,2023-06-06,16679,,320.0,,2.3,,,0,0,0,0,1411475.0,2.0,-0.0,5.0,6.0,0.0,4.3
820,2023-06-07,16506,152.0,456.0,88.0,0.1,0.16624139250897657,0.09624501671572327,0,0,0,0,1412135.0,2.0,-0.0,5.0,6.0,0.0,2.2
821,2023-06-08,16675,,58.0,,161.0,,,0,0,0,0,1389335.0,2.0,0.0,5.0,6.0,-0.0,-76.0
822,2023-06-09,16731,,120.0,,65.0,,,0,0,0,0,1418135.0,2.0,-0.0,5.0,6.0,0.0,96.0
823,2023-06-12,17007,,143.0,,26.0,,,0,0,0,0,1429835.0,2.0,-0.0,5.0,6.0,0.0,39.0
824,2023-06-13,16988,,390.0,,1.8,,,0,0,0,0,1437095.0,2.0,-0.0,5.0,6.0,0.0,24.2
825,2023-06-14,17125,130.0,393.0,131.0,0.3,0.13704089712559037,0.13809505787271031,0,0,0,0,1437545.0,2.0,-0.0,5.0,6.0,0.0,1.5
826,2023-06-15,17058,,199.0,,59.0,,,0,0,0,0,1458245.0,2.0,0.0,5.0,6.0,-0.0,69.0
827,2023-06-16,17042,,134.0,,64.0,,,0,0,0,0,1456745.0,2.0,0.0,5.0,6.0,-0.0,-5.0
828,2023-06-19,16978,,97.0,,42.0,,,0,0,0,0,1463345.0,2.0,-0.0,5.0,6.0,-0.0,22.0
829,2023-06-20,16969,,35.5,,46.5,,,0,0,0,0,1461995.0,2.0,0.0,5.0,6.0,-0.0,-4.5
830,2023-06-21,16846,223.0,30.0,50.0,0.1,0.23897115773225733,0.05358097707001286,0,0,0,0,1475915.0,2.0,-0.0,5.0,6.0,-0.0,46.4
831,2023-06-26,16708,,96.0,,43.0,,,0,0,0,0,1477115.0,2.0,0.0,5.0,6.0,0.0,4.0
832,2023-06-27,16741,,17.0,,86.0,,,0,0,0,0,1464215.0,2.0,0.0,5.0,6.0,-0.0,-43.0
833,2023-06-28,16728,144.0,0.1,93.0,69.0,0.15540174571961607,0.1003636274439187,0,0,0,0,1469315.0,2.0,-0.0,5.0,6.0,-0.0,17.0
834,2023-06-29,16753,,133.0,,84.0,,,0,0,0,0,1471115.0,2.0,0.0,5.0,6.0,0.0,6.0
835,2023-06-30,17001,,137.0,,50.0,,,0,0,0,0,1481315.0,2.0,-0.0,5.0,6.0,0.0,34.0
836,2023-07-03,17069,,340.0,,4.9,,,0,0,0,0,1494845.0,2.0,-0.0,5.0,6.0,0.0,45.1
837,2023-07-04,16971,,400.0,,0.9,,,0,0,0,0,1496045.0,2.0,-0.0,5.0,6.0,0.0,4.0
838,2023-07-05,16655,126.0,276.0,96.0,0.3,0.13657252189120506,0.10405525477425147,0,0,0,0,1496225.0,2.0,-0.0,5.0,6.0,-0.0,0.6
839,2023-07-06,16590,,18.0,,304.0,,,0,0,0,0,1432925.0,2.0,0.0,5.0,6.0,-0.0,-211.0
840,2023-07-07,16519,,8.7,,349.0,,,0,0,0,0,1419425.0,2.0,0.0,5.0,6.0,-0.0,-45.0
841,2023-07-10,16832,,1.9,,421.0,,,0,0,0,0,1397825.0,2.0,0.0,5.0,6.0,-0.0,-72.0
842,2023-07-11,16888,,14.0,,117.0,,,0,0,0,0,1489025.0,2.0,-0.0,5.0,6.0,0.0,304.0
843,2023-07-12,17052,146.0,0.1,121.0,86.0,0.15456635045663822,0.1280995096250221,0,0,0,0,1498325.0,2.0,-0.0,5.0,6.0,-0.0,31.0
844,2023-07-13,17257,,238.0,,52.0,,,0,0,0,0,1518125.0,2.0,-0.0,5.0,6.0,0.0,66.0
845,2023-07-14,17253,,406.0,,12.0,,,0,0,0,0,1530125.0,2.0,-0.0,5.0,6.0,0.0,40.0
846,2023-07-17,17186,,391.0,,4.2,,,0,0,0,0,1532465.0,2.0,-0.0,5.0,6.0,-0.0,7.8
847,2023-07-18,17097,,325.0,,2.8,,,0,0,0,0,1532885.0,2.0,-0.0,5.0,6.0,-0.0,1.4
848,2023-07-19,17142,183.0,203.0,113.0,0.2,0.1927201033356935,0.1190020310214938,0,0,0,0,1533665.0,2.0,-0.0,5.0,6.0,-0.0,2.6
849,2023-07-20,16963,,196.0,,79.0,,,0,0,0,0,1542965.0,2.0,0.0,5.0,6.0,-0.0,31.0
850,2023-07-21,16995,,75.0,,133.0,,,0,0,0,0,1526765.0,2.0,0.0,5.0,6.0,-0.0,-54.0
851,2023-07-24,17198,,66.0,,92.0,,,0,0,0,0,1539065.0,2.0,-0.0,5.0,6.0,-0.0,41.0
852,2023-07-25,17116,,185.0,,9.0,,,0,0,0,0,1563965.0,2.0,-0.0,5.0,6.0,0.0,83.0
853,2023-07-26,17239,149.0,104.0,118.0,0.1,0.15603126146353505,0.12356838156172577,0,0,0,0,1566635.0,2.0,-0.0,5.0,6.0,-0.0,8.9
854,2023-07-27,17278,,210.0,,55.0,,,0,0,0,0,1584635.0,2.0,0.0,5.0,6.0,0.0,60.0
855,2023-07-28,17119,,221.0,,31.5,,,0,0,0,0,1591685.0,2.0,-0.0,5.0,6.0,0.0,23.5
856,2023-07-31,17194,,94.0,,68.0,,,0,0,0,0,1580735.0,2.0,0.0,5.0,6.0,-0.0,-36.5
857,2023-08-01,16836,,116.0,,21.5,,,0,0,0,0,1594685.0,2.0,-0.0,5.0,6.0,0.0,46.5
858,2023-08-02,16840,160.0,0.1,144.0,246.0,0.1715202165741447,0.15436819491673023,0,0,0,0,1527335.0,2.0,0.0,5.0,6.0,-0.0,-224.5
859,2023-08-04,17016,,132.0,,100.0,,,0,0,0,0,1539635.0,2.0,-0.0,5.0,6.0,0.0,41.0
860,2023-08-07,16868,,228.0,,25.5,,,0,0,0,0,1561985.0,2.0,-0.0,5.0,6.0,0.0,74.5
861,2023-08-08,16869,,105.0,,37.5,,,0,0,0,0,1558385.0,2.0,0.0,5.0,6.0,-0.0,-12.0
862,2023-08-09,16672,150.0,71.0,147.0,0.3,0.16242055057367502,0.15917213956220153,0,0,0,0,1569545.0,2.0,-0.0,5.0,6.0,-0.0,37.2
863,2023-08-10,16641,,60.0,,253.0,,,0,0,0,0,1536845.0,2.0,0.0,5.0,6.0,-0.0,-109.0
864,2023-08-11,16393,,25.5,,252.0,,,0,0,0,0,1537145.0,2.0,-0.0,5.0,6.0,-0.0,1.0
865,2023-08-14,16439,,2.0,,475.0,,,0,0,0,0,1470245.0,2.0,0.0,5.0,6.0,-0.0,-223.0
866,2023-08-15,16412,,0.7,,430.0,,,0,0,0,0,1483745.0,2.0,-0.0,5.0,6.0,-0.0,45.0
867,2023-08-16,16495,174.0,0.1,115.0,486.0,0.19042955357566532,0.12585861299541098,0,0,0,0,1466945.0,2.0,0.0,5.0,6.0,-0.0,-56.0
868,2023-08-17,16392,,204.0,,66.0,,,0,0,0,0,1480745.0,2.0,-0.0,5.0,6.0,0.0,46.0
869,2023-08-18,16387,,133.0,,97.0,,,0,0,0,0,1471445.0,2.0,0.0,5.0,6.0,-0.0,-31.0
870,2023-08-21,16439,,97.0,,73.0,,,0,0,0,0,1478645.0,2.0,-0.0,5.0,6.0,-0.0,24.0
871,2023-08-22,16597,,109.0,,26.5,,,0,0,0,0,1492595.0,2.0,-0.0,5.0,6.0,0.0,46.5
872,2023-08-23,16795,278.0,206.0,67.0,0.1,0.29881487209593255,0.07201653392240101,0,0,0,0,1500515.0,2.0,-0.0,5.0,6.0,0.0,26.4
873,2023-08-24,16465,,433.0,,12.5,,,0,0,0,0,1515965.0,2.0,0.0,5.0,6.0,0.0,51.5
874,2023-08-25,16531,,167.0,,67.0,,,0,0,0,0,1499615.0,2.0,0.0,5.0,6.0,-0.0,-54.5
875,2023-08-28,16663,,182.0,,23.5,,,0,0,0,0,1512665.0,2.0,-0.0,5.0,6.0,0.0,43.5
876,2023-08-29,16762,,291.0,,1.3,,,0,0,0,0,1519325.0,2.0,-0.0,5.0,6.0,0.0,22.2
877,2023-08-30,16659,133.0,381.0,98.0,0.1,0.1441252699237062,0.10619756731220456,0,0,0,0,1519685.0,2.0,-0.0,5.0,6.0,0.0,1.2
878,2023-08-31,16690,,82.0,,131.0,,,0,0,0,0,1508885.0,2.0,0.0,5.0,6.0,-0.0,-36.0
