,日期,Close,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,Implied volatility of Call,Implied volatility of Put,Signal of Long Call,Signal of Long Put,Signal of Long Call_E,Signal of Long Put_E,策略累積資金(金額),進場口數,策略近週報酬(點數)
521,2022-02-25,17652.18,,13.5,,372.0,,,0,0,0,0,1405205.0,6.0,-0.0
522,2022-03-01,17898.25,,31.0,,102.0,,,0,0,0,0,1405205.0,6.0,0.0
523,2022-03-02,17867.6,215.0,0.2,148.0,104.0,0.21722492672783011,0.1495315774684598,0,1,0,1,1405205.0,6.0,-0.0
524,2022-03-03,17934.4,,252.0,,101.0,,,0,0,0,1,1405205.0,6.0,0.0
525,2022-03-04,17736.52,,104.0,,208.0,,,0,0,0,1,1405205.0,6.0,-0.0
526,2022-03-07,17178.69,,3.6,,700.0,,,0,0,0,1,1405205.0,6.0,-0.0
527,2022-03-08,16825.25,,0.8,,1040.0,,,0,0,0,1,1405205.0,6.0,-0.0
528,2022-03-09,17015.36,253.0,0.1,201.0,750.0,0.2684211916168961,0.21325161863634826,1,1,1,1,1405205.0,6.0,-0.0
529,2022-03-10,17433.2,,600.0,,54.0,,,0,0,1,1,1508405.0,6.0,344.0
530,2022-03-11,17264.74,,399.0,,77.0,,,0,0,1,1,1448105.0,6.0,-201.0
531,2022-03-14,17263.04,,366.0,,32.0,,,0,0,1,1,1438205.0,6.0,-33.0
532,2022-03-15,16926.06,,86.0,,102.0,,,0,0,1,1,1354205.0,6.0,-280.0
533,2022-03-16,16940.83,264.0,37.0,196.0,0.1,0.2813239220114472,0.20886169967516532,1,1,1,1,1339505.0,5.0,-49.0
534,2022-03-17,17448.22,,605.0,,28.5,,,0,0,1,1,1424005.0,5.0,338.0
535,2022-03-18,17456.52,,545.0,,25.0,,,0,0,1,1,1409005.0,5.0,-60.0
536,2022-03-21,17560.36,,625.0,,5.7,,,0,0,1,1,1429005.0,5.0,80.0
537,2022-03-22,17559.71,,655.0,,1.0,,,0,0,1,1,1436505.0,5.0,30.0
538,2022-03-23,17731.37,147.0,805.0,123.0,0.1,0.14966231660503523,0.12522765266951927,0,0,0,0,1474005.0,5.0,150.0
539,2022-03-24,17699.06,,117.0,,125.0,,,0,0,0,0,1474005.0,5.0,-0.0
540,2022-03-25,17676.95,,80.0,,133.0,,,0,0,0,0,1474005.0,5.0,-0.0
541,2022-03-28,17520.01,,7.5,,251.0,,,0,0,0,0,1474005.0,5.0,-0.0
542,2022-03-29,17548.66,,6.3,,141.0,,,0,0,0,0,1474005.0,5.0,-0.0
543,2022-03-30,17740.56,153.0,58.0,97.0,0.1,0.1556902897962407,0.09870560856362971,0,0,0,0,1474005.0,5.0,0.0
544,2022-03-31,17693.47,,95.0,,132.0,,,0,0,0,0,1474005.0,5.0,0.0
545,2022-04-01,17625.59,,39.5,,162.0,,,0,0,0,0,1474005.0,5.0,-0.0
546,2022-04-06,17522.5,154.0,0.1,133.0,188.0,0.15865803568794548,0.13702284900322564,0,0,0,0,1474005.0,5.0,-0.0
547,2022-04-07,17178.63,,26.0,,370.0,,,0,0,0,0,1474005.0,5.0,0.0
548,2022-04-08,17284.54,,39.0,,224.0,,,0,0,0,0,1474005.0,5.0,0.0
549,2022-04-11,17048.37,,3.1,,442.0,,,0,0,0,0,1474005.0,5.0,-0.0
550,2022-04-12,16990.91,,0.7,,490.0,,,0,0,0,0,1474005.0,5.0,-0.0
551,2022-04-13,17301.65,158.0,0.1,142.0,189.0,0.16485684553321442,0.14816248142858512,0,0,0,0,1474005.0,5.0,-0.0
552,2022-04-14,17245.65,,139.0,,140.0,,,0,0,0,0,1474005.0,5.0,0.0
553,2022-04-15,17004.18,,18.0,,338.0,,,0,0,0,0,1474005.0,5.0,-0.0
554,2022-04-18,16898.87,,4.7,,420.0,,,0,0,0,0,1474005.0,5.0,-0.0
555,2022-04-19,16993.4,,1.2,,300.0,,,0,0,0,0,1474005.0,5.0,-0.0
556,2022-04-20,17148.88,175.0,0.1,131.0,175.0,0.18422124296309894,0.1379027590180912,0,0,0,0,1474005.0,5.0,-0.0
557,2022-04-21,17127.95,,184.0,,91.0,,,0,0,0,0,1474005.0,5.0,0.0
558,2022-04-22,17025.09,,92.0,,127.0,,,0,0,0,0,1474005.0,5.0,-0.0
559,2022-04-25,16620.9,,4.2,,453.0,,,0,0,0,0,1474005.0,5.0,-0.0
560,2022-04-26,16644.79,,1.2,,435.0,,,0,0,0,0,1474005.0,5.0,-0.0
561,2022-04-27,16303.35,220.0,0.1,158.0,750.0,0.24360334623094765,0.17495149411131697,1,1,1,1,1474005.0,6.0,-0.0
562,2022-04-28,16419.38,,264.0,,111.0,,,0,0,1,1,1486305.0,6.0,41.0
563,2022-04-29,16592.18,,386.0,,39.0,,,0,0,1,1,1522905.0,6.0,122.0
564,2022-05-03,16498.9,,267.0,,16.0,,,0,0,1,1,1487205.0,6.0,-119.0
565,2022-05-04,16565.83,196.0,291.0,161.0,0.1,0.2135896932244283,0.17544867657720895,0,1,0,1,1494405.0,6.0,24.0
566,2022-05-05,16696.12,,261.0,,56.0,,,0,0,0,1,1494405.0,6.0,-0.0
567,2022-05-06,16408.2,,74.0,,201.0,,,0,0,0,1,1494405.0,6.0,-0.0
568,2022-05-09,16048.92,,4.3,,456.0,,,0,0,0,1,1494405.0,6.0,-0.0
569,2022-05-10,16061.7,,1.4,,435.0,,,0,0,0,1,1494405.0,6.0,-0.0
570,2022-05-11,16006.25,193.0,0.2,184.0,473.0,0.2176732863303238,0.20752271857398746,0,1,0,1,1494405.0,6.0,-0.0
571,2022-05-12,15616.68,,46.5,,418.0,,,0,0,0,1,1494405.0,6.0,0.0
572,2022-05-13,15832.54,,71.0,,222.0,,,0,0,0,1,1494405.0,6.0,0.0
573,2022-05-16,15901.04,,64.0,,141.0,,,0,0,0,1,1494405.0,6.0,-0.0
574,2022-05-17,16056.09,,106.0,,29.0,,,0,0,0,1,1494405.0,6.0,0.0
575,2022-05-18,16296.86,205.0,301.0,123.0,0.1,0.2270844244141442,0.1362506546484865,1,0,1,0,1494405.0,6.0,0.0
576,2022-05-19,16020.32,,75.0,,272.0,,,0,0,1,0,1454505.0,6.0,-133.0
577,2022-05-20,16144.85,,141.0,,121.0,,,0,0,1,0,1474305.0,6.0,66.0
578,2022-05-23,16156.41,,130.0,,100.0,,,0,0,1,0,1471005.0,6.0,-11.0
579,2022-05-24,15963.63,,10.0,,193.0,,,0,0,1,0,1435005.0,6.0,-120.0
580,2022-05-25,16104.03,184.0,5.0,140.0,0.2,0.20626268792189822,0.15693900167970518,0,1,0,1,1433505.0,6.0,-5.0
581,2022-05-26,15968.83,,116.0,,184.0,,,0,0,0,1,1433505.0,6.0,0.0
582,2022-05-27,16266.22,,250.0,,44.5,,,0,0,0,1,1433505.0,6.0,0.0
583,2022-05-30,16610.62,,540.0,,3.2,,,0,0,0,1,1433505.0,6.0,0.0
584,2022-05-31,16807.77,,660.0,,1.1,,,0,0,0,1,1433505.0,6.0,0.0
585,2022-06-01,16675.09,164.0,665.0,134.0,0.1,0.17754689529629597,0.145068804693315,0,0,0,0,1433505.0,6.0,0.0
586,2022-06-02,16552.57,,114.0,,158.0,,,0,0,0,0,1433505.0,6.0,-0.0
587,2022-06-06,16605.96,,103.0,,74.0,,,0,0,0,0,1433505.0,6.0,-0.0
588,2022-06-07,16512.88,,17.0,,129.0,,,0,0,0,0,1433505.0,6.0,-0.0
589,2022-06-08,16670.51,171.0,59.0,127.0,0.1,0.18517597709052175,0.1375283572543641,0,0,0,0,1433505.0,6.0,0.0
590,2022-06-09,16621.34,,123.0,,138.0,,,0,0,0,0,1433505.0,6.0,0.0
591,2022-06-10,16460.12,,68.0,,195.0,,,0,0,0,0,1433505.0,6.0,-0.0
592,2022-06-13,16070.98,,2.8,,550.0,,,0,0,0,0,1433505.0,6.0,-0.0
593,2022-06-14,16047.37,,1.3,,550.0,,,0,0,0,0,1433505.0,6.0,-0.0
594,2022-06-15,15999.25,495.0,0.2,75.0,540.0,0.5585254860847991,0.08462507364921198,1,0,1,0,1433505.0,6.0,-0.0
595,2022-06-16,15838.61,,367.0,,86.0,,,0,0,1,0,1394205.0,6.0,-131.0
596,2022-06-17,15641.26,,207.0,,123.0,,,0,0,1,0,1346205.0,6.0,-160.0
597,2022-06-20,15367.58,,65.0,,156.0,,,0,0,1,0,1303605.0,6.0,-142.0
598,2022-06-21,15728.64,,227.0,,11.0,,,0,0,1,0,1352205.0,6.0,162.0
599,2022-06-22,15347.75,348.0,0.1,108.0,112.0,0.4093284665479434,0.12703297237694797,1,0,1,0,1284135.0,5.0,-226.9
600,2022-06-23,15176.44,,288.0,,120.0,,,0,0,1,0,1268385.0,5.0,-63.0
601,2022-06-24,15303.32,,340.0,,60.0,,,0,0,1,0,1281385.0,5.0,52.0
602,2022-06-27,15548.01,,510.0,,6.5,,,0,0,1,0,1323885.0,5.0,170.0
603,2022-06-28,15439.92,,425.0,,2.4,,,0,0,1,0,1302635.0,5.0,-85.0
604,2022-06-29,15240.13,244.0,261.0,128.0,0.1,0.2890271068449292,0.15162077736127433,1,1,1,1,1261635.0,5.0,-164.0
605,2022-06-30,14825.73,,74.0,,350.0,,,0,0,1,1,1218385.0,5.0,-173.0
606,2022-07-01,14343.08,,8.8,,735.0,,,0,0,1,1,1202085.0,5.0,-65.2
607,2022-07-04,14217.06,,2.4,,750.0,,,0,0,1,1,1200485.0,5.0,-6.4
608,2022-07-05,14349.2,,1.0,,665.0,,,0,0,1,1,1200135.0,5.0,-1.4
609,2022-07-06,13985.51,310.0,0.4,180.0,1050.0,0.40014814377687385,0.2323440834833461,1,1,1,1,1199985.0,5.0,-0.6
610,2022-07-07,14336.27,,490.0,,57.0,,,0,0,1,1,1244235.0,5.0,177.0
611,2022-07-08,14464.53,,600.0,,21.5,,,0,0,1,1,1271735.0,5.0,110.0
612,2022-07-11,14340.53,,525.0,,9.9,,,0,0,1,1,1252985.0,5.0,-75.0
613,2022-07-12,13950.62,,204.0,,38.0,,,0,0,1,1,1172735.0,5.0,-321.0
614,2022-07-13,14324.68,217.0,580.0,191.0,0.2,0.2734715963212466,0.24070541427353961,1,1,1,1,1266735.0,5.0,376.0
615,2022-07-14,14438.52,,247.0,,114.0,,,0,0,1,1,1273485.0,5.0,27.0
616,2022-07-15,14550.62,,275.0,,51.0,,,0,0,1,1,1280485.0,5.0,28.0
617,2022-07-18,14719.64,,400.0,,8.0,,,0,0,1,1,1311735.0,5.0,125.0
618,2022-07-19,14694.08,,432.0,,1.5,,,0,0,1,1,1319735.0,5.0,32.0
619,2022-07-20,14733.22,236.0,462.0,114.0,0.1,0.28916901121989497,0.13968333592825435,1,0,1,0,1327235.0,5.0,30.0
620,2022-07-21,14937.7,,304.0,,47.0,,,0,0,1,0,1343485.0,5.0,65.0
621,2022-07-22,14949.36,,296.0,,34.0,,,0,0,1,0,1341485.0,5.0,-8.0
622,2022-07-25,14936.33,,319.0,,13.5,,,0,0,1,0,1347235.0,5.0,23.0
623,2022-07-26,14806.78,,216.0,,8.4,,,0,0,1,0,1321485.0,5.0,-103.0
624,2022-07-27,14921.59,215.0,286.0,115.0,0.1,0.26011223340154616,0.13912979926129215,1,0,1,0,1338985.0,5.0,70.0
625,2022-07-28,14891.9,,222.0,,78.0,,,0,0,1,0,1339985.0,5.0,4.0
626,2022-07-29,15000.07,,276.0,,30.0,,,0,0,1,0,1353485.0,5.0,54.0
627,2022-08-01,14981.69,,213.0,,28.5,,,0,0,1,0,1337735.0,5.0,-63.0
628,2022-08-02,14747.23,,65.0,,119.0,,,0,0,1,0,1300735.0,5.0,-148.0
629,2022-08-03,14777.02,199.0,0.1,160.0,43.0,0.24311045502349712,0.19546569248120374,1,1,1,1,1284510.0,5.0,-64.9
630,2022-08-04,14702.2,,170.0,,148.0,,,0,0,1,1,1276510.0,5.0,-32.0
631,2022-08-05,15036.04,,405.0,,23.0,,,0,0,1,1,1335260.0,5.0,235.0
632,2022-08-08,15020.41,,349.0,,10.5,,,0,0,1,1,1321260.0,5.0,-56.0
633,2022-08-09,15050.28,,390.0,,1.4,,,0,0,1,1,1331510.0,5.0,41.0
634,2022-08-10,14939.02,166.0,295.0,140.0,0.3,0.20059652265511188,0.16917779019105822,0,1,0,1,1307760.0,5.0,-95.0
635,2022-08-11,15197.85,,362.0,,23.0,,,0,0,0,1,1307760.0,5.0,0.0
636,2022-08-12,15288.97,,432.0,,8.1,,,0,0,0,1,1307760.0,5.0,0.0
637,2022-08-15,15417.35,,540.0,,2.1,,,0,0,0,1,1307760.0,5.0,0.0
638,2022-08-16,15420.57,,580.0,,0.7,,,0,0,0,1,1307760.0,5.0,0.0
639,2022-08-17,15465.45,164.0,600.0,85.0,0.1,0.1914338385424486,0.09921875778114714,0,0,0,0,1307760.0,5.0,0.0
640,2022-08-18,15396.76,,115.0,,99.0,,,0,0,0,0,1307760.0,5.0,-0.0
641,2022-08-19,15408.78,,118.0,,64.0,,,0,0,0,0,1307760.0,5.0,0.0
642,2022-08-22,15245.14,,20.5,,143.0,,,0,0,0,0,1307760.0,5.0,-0.0
643,2022-08-23,15095.89,,0.9,,270.0,,,0,0,0,0,1307760.0,5.0,-0.0
644,2022-08-24,15069.19,173.0,0.1,99.0,253.0,0.20724955909615383,0.11859945867352155,0,0,0,0,1307760.0,5.0,-0.0
645,2022-08-25,15200.04,,249.0,,37.5,,,0,0,0,0,1307760.0,5.0,0.0
646,2022-08-26,15278.44,,289.0,,20.0,,,0,0,0,0,1307760.0,5.0,0.0
647,2022-08-29,14926.19,,33.0,,169.0,,,0,0,0,0,1307760.0,5.0,-0.0
648,2022-08-30,14953.63,,43.5,,52.0,,,0,0,0,0,1307760.0,5.0,0.0
649,2022-08-31,15095.44,192.0,78.0,119.0,0.2,0.22961109689616974,0.14231104443043852,1,0,1,0,1307760.0,5.0,0.0
650,2022-09-01,14801.86,,62.0,,287.0,,,0,0,1,0,1274510.0,5.0,-133.0
651,2022-09-02,14673.04,,20.0,,381.0,,,0,0,1,0,1264010.0,5.0,-42.0
652,2022-09-05,14661.1,,3.6,,356.0,,,0,0,1,0,1259910.0,5.0,-16.4
653,2022-09-06,14677.2,,1.6,,333.0,,,0,0,1,0,1259410.0,5.0,-2.0
654,2022-09-07,14410.05,186.0,0.2,144.0,585.0,0.23301553566876898,0.18039912438872435,1,1,1,1,1259060.0,5.0,-1.4
655,2022-09-08,14583.42,,272.0,,50.0,,,0,0,1,1,1279810.0,5.0,83.0
656,2022-09-12,14807.43,,475.0,,3.2,,,0,0,1,1,1330560.0,5.0,203.0
657,2022-09-13,14894.41,,555.0,,0.7,,,0,0,1,1,1350560.0,5.0,80.0
658,2022-09-14,14658.31,179.0,316.0,151.0,0.1,0.2204481962929385,0.1859646795543783,1,1,1,1,1290810.0,5.0,-239.0
659,2022-09-15,14670.04,,189.0,,98.0,,,0,0,1,1,1292560.0,5.0,7.0
660,2022-09-16,14561.76,,86.0,,152.0,,,0,0,1,1,1266810.0,5.0,-103.0
661,2022-09-19,14425.68,,33.5,,165.0,,,0,0,1,1,1253685.0,5.0,-52.5
662,2022-09-20,14549.3,,56.0,,45.0,,,0,0,1,1,1259310.0,5.0,22.5
663,2022-09-21,14424.52,201.0,0.1,170.0,148.0,0.2515545100759107,0.21275754583534734,1,1,1,1,1245335.0,5.0,-55.9
664,2022-09-22,14284.63,,70.0,,212.0,,,0,0,1,1,1211835.0,5.0,-134.0
665,2022-09-23,14118.38,,19.5,,281.0,,,0,0,1,1,1199210.0,5.0,-50.5
666,2022-09-26,13778.19,,1.9,,615.0,,,0,0,1,1,1194810.0,5.0,-17.6
667,2022-09-27,13826.59,,0.6,,570.0,,,0,0,1,1,1194485.0,5.0,-1.3
668,2022-09-28,13466.07,197.0,0.2,175.0,900.0,0.26409658129673025,0.2346035620656233,1,1,1,1,1194385.0,5.0,-0.4
669,2022-09-29,13534.26,,172.0,,143.0,,,0,0,1,1,1187385.0,5.0,-28.0
670,2022-09-30,13424.58,,101.0,,195.0,,,0,0,1,1,1169635.0,5.0,-71.0
671,2022-10-03,13300.48,,37.5,,224.0,,,0,0,1,1,1153760.0,5.0,-63.5
672,2022-10-04,13576.52,,125.0,,29.5,,,0,0,1,1,1175635.0,5.0,87.5
673,2022-10-05,13801.43,145.0,322.0,130.0,0.1,0.18966244115226946,0.17004218861927606,0,1,0,1,1224885.0,5.0,197.0
674,2022-10-06,13892.05,,174.0,,93.0,,,0,0,0,1,1224885.0,5.0,-0.0
675,2022-10-07,13702.28,,72.0,,178.0,,,0,0,0,1,1224885.0,5.0,-0.0
676,2022-10-11,13106.03,,0.9,,690.0,,,0,0,0,1,1224885.0,5.0,-0.0
677,2022-10-12,13081.24,212.0,0.2,188.0,710.0,0.2925663463416993,0.2594456278879221,1,1,1,1,1224885.0,5.0,-0.0
678,2022-10-13,12810.73,,113.0,,296.0,,,0,0,1,1,1199385.0,5.0,-102.0
679,2022-10-14,13128.12,,213.0,,95.0,,,0,0,1,1,1224385.0,5.0,100.0
680,2022-10-17,12966.05,,72.0,,146.0,,,0,0,1,1,1189135.0,5.0,-141.0
681,2022-10-18,13124.68,,102.0,,52.0,,,0,0,1,1,1196635.0,5.0,30.0
682,2022-10-19,12976.76,195.0,0.1,168.0,51.0,0.27127249366664735,0.2337116868512654,1,1,1,1,1171160.0,5.0,-101.9
683,2022-10-20,12946.1,,137.0,,177.0,,,0,0,1,1,1155910.0,5.0,-61.0
684,2022-10-21,12819.2,,83.0,,214.0,,,0,0,1,1,1142410.0,5.0,-54.0
685,2022-10-24,12856.98,,77.0,,141.0,,,0,0,1,1,1140910.0,5.0,-6.0
686,2022-10-25,12666.12,,6.0,,270.0,,,0,0,1,1,1123160.0,5.0,-71.0
687,2022-10-26,12729.05,188.0,0.1,150.0,209.0,0.26662402342300495,0.21273193358218484,1,1,1,1,1121685.0,4.0,-5.9
688,2022-10-27,12926.37,,316.0,,52.0,,,0,0,1,1,1146685.0,4.0,125.0
689,2022-10-28,12788.42,,165.0,,91.0,,,0,0,1,1,1116485.0,4.0,-151.0
690,2022-10-31,12949.75,,260.0,,16.5,,,0,0,1,1,1135485.0,4.0,95.0
691,2022-11-01,13037.21,,340.0,,2.4,,,0,0,1,1,1151485.0,4.0,80.0
692,2022-11-02,13100.17,187.0,386.0,141.0,0.2,0.25769268815276236,0.19430304293871387,1,1,1,1,1160685.0,5.0,46.0
693,2022-11-03,12986.6,,89.0,,171.0,,,0,0,1,1,1135435.0,5.0,-101.0
694,2022-11-04,13026.71,,99.0,,111.0,,,0,0,1,1,1137935.0,5.0,10.0
695,2022-11-07,13223.73,,201.0,,18.5,,,0,0,1,1,1163435.0,5.0,102.0
696,2022-11-08,13347.76,,282.0,,2.9,,,0,0,1,1,1183685.0,5.0,81.0
697,2022-11-09,13638.81,169.0,565.0,124.0,0.1,0.22369055454680106,0.1641279808509073,1,1,1,1,1254435.0,5.0,283.0
698,2022-11-10,13503.76,,109.0,,175.0,,,0,0,1,1,1238685.0,5.0,-63.0
699,2022-11-11,14007.56,,515.0,,9.2,,,0,0,1,1,1340185.0,5.0,406.0
700,2022-11-14,14174.9,,580.0,,2.7,,,0,0,1,1,1356435.0,5.0,65.0
701,2022-11-15,14546.31,,980.0,,1.1,,,0,0,1,1,1456435.0,5.0,400.0
702,2022-11-16,14537.35,240.0,945.0,162.0,0.3,0.29803235601143924,0.20117184030772145,1,1,1,1,1447685.0,6.0,-35.0
703,2022-11-17,14535.23,,212.0,,111.0,,,0,0,1,1,1438385.0,6.0,-31.0
704,2022-11-18,14504.99,,163.0,,115.0,,,0,0,1,1,1423685.0,6.0,-49.0
705,2022-11-21,14449.39,,96.0,,84.0,,,0,0,1,1,1403585.0,6.0,-67.0
706,2022-11-22,14542.2,,112.0,,25.5,,,0,0,1,1,1408385.0,6.0,16.0
707,2022-11-23,14608.54,160.0,171.0,126.0,0.2,0.19771999440796936,0.1557044955962759,0,1,0,1,1426085.0,6.0,59.0
708,2022-11-24,14784.0,,259.0,,47.0,,,0,0,0,1,1426085.0,6.0,0.0
709,2022-11-25,14778.51,,204.0,,57.0,,,0,0,0,1,1426085.0,6.0,-0.0
710,2022-11-28,14556.87,,42.5,,126.0,,,0,0,0,1,1426085.0,6.0,-0.0
711,2022-11-29,14709.64,,118.0,,19.0,,,0,0,0,1,1426085.0,6.0,0.0
712,2022-11-30,14879.55,179.0,231.0,144.0,0.2,0.21717041175322796,0.17470692342159122,0,1,0,1,1426085.0,6.0,0.0
713,2022-12-01,15012.8,,279.0,,54.0,,,0,0,0,1,1426085.0,6.0,0.0
714,2022-12-02,14970.68,,195.0,,66.0,,,0,0,0,1,1426085.0,6.0,-0.0
715,2022-12-05,14980.74,,203.0,,25.5,,,0,0,0,1,1426085.0,6.0,0.0
716,2022-12-06,14728.88,,32.5,,104.0,,,0,0,0,1,1426085.0,6.0,-0.0
717,2022-12-07,14630.01,198.0,0.2,147.0,130.0,0.24431941969259688,0.18138866007480675,1,1,1,1,1426085.0,6.0,-0.0
718,2022-12-08,14553.04,,118.0,,188.0,,,0,0,1,1,1401185.0,6.0,-83.0
719,2022-12-09,14705.43,,211.0,,75.0,,,0,0,1,1,1429085.0,6.0,93.0
720,2022-12-12,14612.59,,117.0,,102.0,,,0,0,1,1,1400885.0,6.0,-94.0
721,2022-12-13,14522.96,,89.0,,138.0,,,0,0,1,1,1392485.0,6.0,-28.0
722,2022-12-14,14739.36,173.0,125.0,161.0,0.1,0.21188728570549673,0.19718990172592474,0,1,0,1,1403285.0,6.0,36.0
723,2022-12-15,14734.13,,127.0,,114.0,,,0,0,0,1,1403285.0,6.0,0.0
724,2022-12-16,14528.55,,24.0,,263.0,,,0,0,0,1,1403285.0,6.0,-0.0
725,2022-12-19,14433.32,,6.5,,299.0,,,0,0,0,1,1403285.0,6.0,-0.0
726,2022-12-20,14170.03,,0.9,,550.0,,,0,0,0,1,1403285.0,6.0,-0.0
727,2022-12-21,14234.4,159.0,0.1,117.0,480.0,0.20164867815392068,0.1483829895849605,0,0,0,0,1403285.0,6.0,-0.0
728,2022-12-22,14442.94,,291.0,,37.0,,,0,0,0,0,1403285.0,6.0,0.0
729,2022-12-23,14271.63,,143.0,,72.0,,,0,0,0,0,1403285.0,6.0,-0.0
730,2022-12-26,14285.13,,150.0,,28.0,,,0,0,0,0,1403285.0,6.0,0.0
731,2022-12-27,14328.43,,190.0,,7.5,,,0,0,0,0,1403285.0,6.0,0.0
732,2022-12-28,14173.1,147.0,0.2,113.0,19.5,0.1872362370110296,0.14392989647786628,0,0,0,0,1403285.0,6.0,-0.0
733,2022-12-29,14085.02,,94.0,,132.0,,,0,0,0,0,1403285.0,6.0,0.0
734,2022-12-30,14137.69,,123.0,,70.0,,,0,0,0,0,1403285.0,6.0,0.0
735,2023-01-03,14224.12,,158.0,,11.0,,,0,0,0,0,1403285.0,6.0,0.0
736,2023-01-04,14199.13,156.0,123.0,120.0,0.1,0.1983354216723759,0.15256570897875066,0,1,0,1,1403285.0,6.0,-0.0
737,2023-01-05,14301.05,,182.0,,69.0,,,0,0,0,1,1403285.0,6.0,0.0
738,2023-01-06,14373.34,,218.0,,44.5,,,0,0,0,1,1403285.0,6.0,0.0
739,2023-01-09,14752.21,,575.0,,3.2,,,0,0,0,1,1403285.0,6.0,0.0
740,2023-01-10,14802.96,,615.0,,1.0,,,0,0,0,1,1403285.0,6.0,0.0
741,2023-01-11,14751.44,216.0,555.0,175.0,0.3,0.26433626843186875,0.21416132859063441,1,1,1,1,1403285.0,6.0,-0.0
742,2023-01-12,14731.64,,210.0,,193.0,,,0,0,1,1,1400585.0,6.0,-9.0
743,2023-01-13,14824.13,,213.0,,130.0,,,0,0,1,1,1401485.0,6.0,3.0
744,2023-01-16,14927.01,,262.0,,76.0,,,0,0,1,1,1416185.0,6.0,49.0
745,2023-01-17,14932.93,,246.0,,66.0,,,0,0,1,1,1411385.0,6.0,-16.0
746,2023-01-30,15493.82,117.0,700.0,56.0,0.3,0.13632163191183078,0.06524796057318395,0,0,0,0,1547585.0,6.0,454.0
747,2023-01-31,15265.2,,11.0,,139.0,,,0,0,0,0,1547585.0,6.0,-0.0
748,2023-02-01,15420.13,165.0,0.3,121.0,41.0,0.19316717570349543,0.14165592884922998,0,0,0,0,1547585.0,6.0,-0.0
749,2023-02-02,15595.16,,278.0,,35.5,,,0,0,0,0,1547585.0,6.0,0.0
750,2023-02-03,15602.66,,266.0,,28.0,,,0,0,0,0,1547585.0,6.0,-0.0
751,2023-02-06,15392.82,,111.0,,46.5,,,0,0,0,0,1547585.0,6.0,-0.0
752,2023-02-07,15400.91,,87.0,,30.5,,,0,0,0,0,1547585.0,6.0,-0.0
753,2023-02-08,15618.17,141.0,266.0,136.0,0.3,0.16297702573441392,0.15719769858071128,0,1,0,1,1547585.0,6.0,0.0
754,2023-02-09,15598.71,,121.0,,123.0,,,0,0,0,1,1547585.0,6.0,-0.0
755,2023-02-10,15586.65,,107.0,,131.0,,,0,0,0,1,1547585.0,6.0,-0.0
756,2023-02-13,15544.28,,74.0,,141.0,,,0,0,0,1,1547585.0,6.0,-0.0
757,2023-02-14,15654.48,,122.0,,65.0,,,0,0,0,1,1547585.0,6.0,0.0
758,2023-02-15,15432.89,109.0,0.1,176.0,202.0,0.12750190046016863,0.20587462826596037,0,1,0,1,1547585.0,6.0,-0.0
759,2023-02-16,15550.5,,174.0,68.0,68.0,,0.07894088228810352,0,0,0,0,1547585.0,6.0,0.0
760,2023-02-17,15479.7,,95.0,99.0,99.0,,0.11545429024131247,0,0,0,0,1547585.0,6.0,-0.0
761,2023-02-20,15551.23,,122.0,33.0,33.0,,0.03830774750396902,0,0,0,0,1547585.0,6.0,0.0
762,2023-02-21,15563.0,,114.0,18.5,18.5,,0.021459313866024,0,0,0,0,1547585.0,6.0,-0.0
763,2023-02-22,15418.77,141.0,0.2,103.0,16.5,0.16508469184081812,0.12059378198300898,0,0,0,0,1547585.0,6.0,-0.0
764,2023-02-23,15615.41,,291.0,,25.5,,,0,0,0,0,1547585.0,6.0,0.0
765,2023-02-24,15503.79,,229.0,,23.5,,,0,0,0,0,1547585.0,6.0,-0.0
766,2023-03-01,15598.49,268.0,244.0,56.0,0.1,0.3101627624793746,0.06481012947330217,1,0,1,0,1547585.0,6.0,0.0
767,2023-03-02,15598.72,,254.0,,44.5,,,0,0,1,0,1542485.0,6.0,-17.0
768,2023-03-03,15608.42,,302.0,,23.0,,,0,0,1,0,1556885.0,6.0,48.0
769,2023-03-06,15763.51,,440.0,,3.6,,,0,0,1,0,1598285.0,6.0,138.0
770,2023-03-07,15857.89,,525.0,,1.2,,,0,0,1,0,1623785.0,6.0,85.0
771,2023-03-08,15818.2,147.0,460.0,113.0,0.2,0.16776358313721051,0.1289611217313251,0,0,0,0,1604285.0,6.0,-65.0
772,2023-03-09,15770.66,,124.0,,108.0,,,0,0,0,0,1604285.0,6.0,-0.0
773,2023-03-10,15526.2,,23.5,,295.0,,,0,0,0,0,1604285.0,6.0,-0.0
774,2023-03-13,15560.49,,17.0,,249.0,,,0,0,0,0,1604285.0,6.0,-0.0
775,2023-03-14,15360.42,,2.2,,401.0,,,0,0,0,0,1604285.0,6.0,-0.0
776,2023-03-15,15387.59,116.0,0.2,171.0,346.0,0.13608955815392357,0.20061477969242184,0,1,0,1,1604285.0,6.0,-0.0
777,2023-03-16,15221.12,,155.0,,106.0,,,0,0,0,1,1604285.0,6.0,0.0
778,2023-03-17,15452.96,,49.0,,179.0,,,0,0,0,1,1604285.0,6.0,-0.0
779,2023-03-20,15419.97,,41.0,,142.0,,,0,0,0,1,1604285.0,6.0,-0.0
