,日期,Close,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,Implied volatility of Call,Implied volatility of Put,Signal of Long Call,Signal of Long Put,Signal of Long Call_E,Signal of Long Put_E,策略累積資金(金額),進場口數,策略近週報酬(點數),Call進場口數,Put進場口數,Call策略近週報酬(點數),Put策略近週報酬(點數),策略每日報酬率,策略累積報酬率,每個時點最大策略累積資金(金額),Drawdown
563,2022-05-17,15001,,106.0,,29.0,,,0,0,0,1,4027595.0,3.0,-112.0,9.0,14.0,0.0,224.0,0.040508474357334956,3.0275950000000016,4068055.0,-0.00994578490212153
564,2022-05-18,14714,205.0,301.0,123.0,0.1,0.2515130537486673,0.15090783224920037,0,0,0,0,4068055.0,3.0,-28.9,9.0,16.0,0.0,57.8,0.010045697246123364,3.068055000000002,4068055.0,0.0
565,2022-05-19,14939,,75.0,,272.0,,,0,0,0,0,3946455.0,3.0,0.0,9.0,16.0,-0.0,-152.0,-0.029891434604497724,2.946455000000002,4068055.0,-0.029891434604497728
566,2022-05-20,14946,,141.0,,121.0,,,0,0,0,0,4067255.0,3.0,-0.0,9.0,16.0,0.0,151.0,0.030609749762761762,3.067255000000002,4068055.0,-0.0001966541750295903
567,2022-05-23,14729,,130.0,,100.0,,,0,0,0,0,4084055.0,3.0,-0.0,9.0,16.0,-0.0,21.0,0.004130549965517316,3.084055000000002,4084055.0,0.0
568,2022-05-24,14864,,10.0,,193.0,,,0,0,0,0,4009655.0,3.0,0.0,9.0,16.0,-0.0,-93.0,-0.01821718855402288,3.009655000000002,4084055.0,-0.018217188554022903
569,2022-05-25,14753,184.0,5.0,140.0,0.2,0.2251515294634913,0.17131094633091726,0,1,0,1,4163895.0,3.0,-0.0,9.0,16.0,-0.0,192.8,0.038467149916888044,3.163895000000002,4163895.0,0.0
570,2022-05-26,15032,,116.0,,184.0,,,0,0,0,1,3869815.0,3.0,41.0,9.0,16.0,0.0,-367.6,-0.07062618053529213,2.8698150000000013,4163895.0,-0.07062618053529207
571,2022-05-27,15362,,250.0,,44.5,,,0,0,0,1,4093015.0,3.0,-139.5,9.0,16.0,0.0,279.0,0.05767717578230491,3.093015000000002,4163895.0,-0.017022523382554076
572,2022-05-30,15484,,540.0,,3.2,,,0,0,0,1,4159095.0,3.0,-41.3,9.0,16.0,0.0,82.6,0.01614457801889313,3.1590950000000015,4163895.0,-0.0011527668204889892
573,2022-05-31,15411,,660.0,,1.1,,,0,0,0,1,4162455.0,3.0,-2.1,9.0,16.0,0.0,4.2,0.0008078680578347264,3.1624550000000013,4163895.0,-0.0003458300461466968
574,2022-06-01,15336,164.0,665.0,134.0,0.1,0.1930497168939953,0.1577357442914352,0,0,0,0,4164055.0,3.0,-1.0,9.0,17.0,0.0,2.0,0.0003843885399361646,3.164055000000001,4164055.0,0.0
575,2022-06-06,15264,,103.0,,74.0,,,0,0,0,0,4212505.0,3.0,0.0,9.0,17.0,-0.0,57.0,0.011635293001653446,3.212505000000001,4212505.0,0.0
576,2022-06-07,15444,,17.0,,129.0,,,0,0,0,0,4165755.0,3.0,0.0,9.0,17.0,-0.0,-55.0,-0.011097909676071605,3.1657550000000008,4212505.0,-0.011097909676071601
577,2022-06-08,15380,171.0,59.0,127.0,0.1,0.20071378269488382,0.14906813100731137,0,0,0,0,4275320.0,3.0,-0.0,9.0,17.0,0.0,128.9,0.02630135473641637,3.2753200000000007,4275320.0,0.0
578,2022-06-09,15277,,123.0,,138.0,,,0,0,0,0,4263420.0,3.0,0.0,9.0,17.0,0.0,-14.0,-0.00278341738162291,3.263420000000001,4275320.0,-0.002783417381622896
579,2022-06-10,14853,,68.0,,195.0,,,0,0,0,0,4214970.0,3.0,0.0,9.0,17.0,-0.0,-57.0,-0.011364116132119295,3.214970000000001,4275320.0,-0.014115902435373258
580,2022-06-13,14855,,2.8,,550.0,,,0,0,0,0,3913220.0,3.0,0.0,9.0,17.0,-0.0,-355.0,-0.07159007062920975,2.913220000000001,4275320.0,-0.08469541461223955
581,2022-06-14,14802,,1.3,,550.0,,,0,0,0,0,3913220.0,3.0,0.0,9.0,17.0,-0.0,0.0,0.0,2.913220000000001,4275320.0,-0.08469541461223955
582,2022-06-15,14667,495.0,0.2,75.0,540.0,0.6092581225364575,0.0923118367479481,1,0,1,0,3921720.0,3.0,-0.0,16.0,16.0,-0.0,10.0,0.002172124235284567,2.921720000000001,4275320.0,-0.08270725933965177
583,2022-06-16,14458,,367.0,,86.0,,,0,0,1,0,3805720.0,3.0,-0.0,16.0,16.0,-131.0,-14.0,-0.029578858256071316,2.805720000000001,4275320.0,-0.1098397312949674
584,2022-06-17,14287,,207.0,,123.0,,,0,0,1,0,3648120.0,3.0,0.0,16.0,16.0,-160.0,-37.0,-0.04141134923220835,2.648120000000001,4275320.0,-0.14670246905494794
585,2022-06-20,14602,,65.0,,156.0,,,0,0,1,0,3508120.0,3.0,0.0,16.0,16.0,-142.0,-33.0,-0.0383759306163175,2.508120000000001,4275320.0,-0.17944855589757025
586,2022-06-21,14271,,227.0,,11.0,,,0,0,1,0,3753720.0,3.0,-0.0,16.0,16.0,162.0,145.0,0.07000900767362572,2.753720000000001,4275320.0,-0.12200256355079854
587,2022-06-22,14195,348.0,0.1,108.0,112.0,0.44256928301945747,0.13734908783362473,1,0,1,0,3491400.0,3.0,0.0,14.0,14.0,-226.9,-101.0,-0.0698826763850261,2.4914000000000005,4275320.0,-0.18335937426906057
588,2022-06-23,14309,,288.0,,120.0,,,0,0,1,0,3436800.0,3.0,0.0,14.0,14.0,-63.0,-15.0,-0.015638425846365323,2.4368000000000007,4275320.0,-0.19613034813768326
589,2022-06-24,14533,,340.0,,60.0,,,0,0,1,0,3515200.0,3.0,-0.0,14.0,14.0,52.0,60.0,0.022811918063314618,2.5152000000000005,4275320.0,-0.17779253950581478
590,2022-06-27,14450,,510.0,,6.5,,,0,0,1,0,3671650.0,3.0,-0.0,14.0,14.0,170.0,53.5,0.04450671370050063,2.6716500000000005,4275320.0,-0.14119878745918435
591,2022-06-28,14272,,425.0,,2.4,,,0,0,1,0,3615020.0,3.0,-0.0,14.0,14.0,-85.0,4.1,-0.01542358340255745,2.6150200000000003,4275320.0,-0.15444457958702507
592,2022-06-29,13880,244.0,261.0,128.0,0.1,0.31734947275508724,0.16647841193709492,1,0,1,0,3501830.0,3.0,-0.0,14.0,14.0,-164.0,2.3,-0.031311030091119796,2.5018300000000004,4275320.0,-0.1809197907992852
593,2022-06-30,13431,,74.0,,350.0,,,0,0,1,0,3223230.0,3.0,0.0,14.0,14.0,-173.0,-225.0,-0.07955840232107214,2.2232300000000005,4275320.0,-0.2460845036161036
594,2022-07-01,13408,,8.8,,735.0,,,0,0,1,0,2908090.0,3.0,0.0,14.0,14.0,-65.2,-385.0,-0.09777149008913422,1.9080900000000005,4275320.0,-0.3197959450988464
595,2022-07-04,13465,,2.4,,750.0,,,0,0,1,0,2893110.0,3.0,0.0,14.0,14.0,-6.4,-15.0,-0.005151147316623583,1.8931100000000005,4275320.0,-0.323299776391007
596,2022-07-05,13135,,1.0,,665.0,,,0,0,1,0,2951630.0,3.0,-0.0,14.0,14.0,-1.4,85.0,0.020227367780692784,1.9516300000000006,4275320.0,-0.30961191209079086
597,2022-07-06,13443,310.0,0.4,180.0,1050.0,0.41629665002402044,0.24172063549781836,1,1,1,1,2681710.0,3.0,0.0,11.0,14.0,-0.6,-385.0,-0.09144777631342682,1.6817100000000007,4275320.0,-0.37274636752336665
598,2022-07-07,13588,,490.0,,57.0,,,0,0,1,1,4169260.0,3.0,-126.0,11.0,14.0,177.0,1986.0,0.5547020371330234,3.1692600000000013,4275320.0,-0.024807499789489443
599,2022-07-08,13534,,600.0,,21.5,,,0,0,1,1,4279460.0,3.0,-35.5,11.0,14.0,110.0,71.0,0.02643154900389999,3.279460000000001,4279460.0,0.0
600,2022-07-11,13170,,525.0,,9.9,,,0,0,1,1,4254450.0,3.0,-11.6,11.0,14.0,-75.0,23.2,-0.005844195295668153,3.254450000000001,4279460.0,-0.005844195295668145
601,2022-07-12,13537,,204.0,,38.0,,,0,0,1,1,4038560.0,3.0,28.1,11.0,14.0,-321.0,-56.2,-0.050744514567100385,3.0385600000000013,4279460.0,-0.056292149009454465
602,2022-07-13,13642,217.0,580.0,191.0,0.2,0.28715680299010665,0.25275091876087724,0,1,0,1,4298280.0,2.0,-37.8,11.0,14.0,376.0,75.6,0.06431005110732535,3.298280000000001,4298280.0,0.0
603,2022-07-14,13735,,247.0,,114.0,,,0,0,0,1,4138960.0,2.0,-80.0,11.0,14.0,-0.0,-227.6,-0.03706598918637227,3.138960000000001,4298280.0,-0.037065989186372224
604,2022-07-15,13903,,275.0,,51.0,,,0,0,0,1,4227160.0,2.0,-63.0,11.0,14.0,0.0,126.0,0.021309700987687696,3.2271600000000005,4298280.0,-0.016546153345058955
605,2022-07-18,13934,,400.0,,8.0,,,0,0,0,1,4287360.0,2.0,-43.0,11.0,14.0,0.0,86.0,0.014241239981453324,3.2873600000000005,4298280.0,-0.0025405511041625955
606,2022-07-19,14021,,432.0,,1.5,,,0,0,0,1,4296460.0,2.0,-6.5,11.0,14.0,0.0,13.0,0.002122518286311381,3.2964600000000006,4298280.0,-0.00042342518402709923
607,2022-07-20,14156,236.0,462.0,114.0,0.1,0.3009600635409142,0.1453790137443399,1,0,1,0,4298420.0,2.0,-1.4,17.0,17.0,0.0,2.8,0.00045618951415815623,3.29842,4298420.0,0.0
608,2022-07-21,14164,,304.0,,47.0,,,0,0,1,0,4408070.0,2.0,0.0,17.0,17.0,65.0,64.0,0.02550937321155211,3.4080700000000004,4408070.0,0.0
609,2022-07-22,14202,,296.0,,34.0,,,0,0,1,0,4412320.0,2.0,-0.0,17.0,17.0,-8.0,13.0,0.000964140769089461,3.4123200000000002,4412320.0,0.0
610,2022-07-25,14116,,319.0,,13.5,,,0,0,1,0,4449295.0,2.0,-0.0,17.0,17.0,23.0,20.5,0.008379945244225251,3.449295,4449295.0,0.0
611,2022-07-26,14200,,216.0,,8.4,,,0,0,1,0,4366080.0,2.0,-0.0,17.0,17.0,-103.0,5.1,-0.01870296305369723,3.36608,4449295.0,-0.018702963053697272
612,2022-07-27,14242,215.0,286.0,115.0,0.1,0.2725240907739206,0.14576869971628312,0,0,0,0,4432635.0,2.0,-0.0,17.0,18.0,70.0,8.3,0.015243651055409035,3.4326350000000003,4449295.0,-0.0037444134407810677
613,2022-07-28,14349,,222.0,,78.0,,,0,0,0,0,4463235.0,2.0,0.0,17.0,18.0,-0.0,34.0,0.006903343045389532,3.463235000000001,4463235.0,0.0
614,2022-07-29,14279,,276.0,,30.0,,,0,0,0,0,4506435.0,2.0,-0.0,17.0,18.0,0.0,48.0,0.009679078067813984,3.5064350000000006,4506435.0,0.0
615,2022-08-01,14054,,213.0,,28.5,,,0,0,0,0,4507785.0,2.0,-0.0,17.0,18.0,-0.0,1.5,0.000299571612593974,3.507785,4507785.0,0.0
616,2022-08-02,14081,,65.0,,119.0,,,0,0,0,0,4426335.0,2.0,0.0,17.0,18.0,-0.0,-90.5,-0.018068741077935213,3.426335,4507785.0,-0.01806874107793517
617,2022-08-03,14063,199.0,0.1,160.0,43.0,0.2554538900726244,0.2053900623699493,0,1,0,1,4494735.0,2.0,-0.0,17.0,18.0,-0.0,76.0,0.015452965037666688,3.4947350000000004,4507785.0,-0.0028949916644205524
618,2022-08-04,14420,,170.0,,148.0,,,0,0,0,1,4305735.0,2.0,-15.0,17.0,18.0,0.0,-210.0,-0.042049197561146556,3.3057350000000003,4507785.0,-0.044822457149132
619,2022-08-05,14370,,405.0,,23.0,,,0,0,0,1,4530735.0,2.0,-125.0,17.0,18.0,0.0,250.0,0.05225588662562841,3.530735000000001,4530735.0,0.0
620,2022-08-08,14425,,349.0,,10.5,,,0,0,0,1,4553235.0,2.0,-12.5,17.0,18.0,-0.0,25.0,0.0049660816622467685,3.553235000000001,4553235.0,0.0
621,2022-08-09,14287,,390.0,,1.4,,,0,0,0,1,4569615.0,2.0,-9.1,17.0,18.0,0.0,18.2,0.0035974422580868914,3.5696150000000006,4569615.0,0.0
622,2022-08-10,14593,166.0,295.0,140.0,0.3,0.20535294071645102,0.17318922711025989,0,1,0,1,4571595.0,2.0,-1.1,17.0,18.0,-0.0,2.2,0.0004332968970033324,3.5715950000000003,4571595.0,0.0
623,2022-08-11,14683,,362.0,,23.0,,,0,0,0,1,4530735.0,2.0,-120.0,17.0,18.0,0.0,-45.4,-0.008937799608233044,3.530735,4571595.0,-0.008937799608233012
624,2022-08-12,14794,,432.0,,8.1,,,0,0,0,1,4557555.0,2.0,-14.9,17.0,18.0,0.0,29.8,0.005919569341398256,3.557555,4571595.0,-0.00307113819137522
625,2022-08-15,14834,,540.0,,2.1,,,0,0,0,1,4568355.0,2.0,-6.0,17.0,18.0,0.0,12.0,0.002369691643874905,3.5683550000000004,4571595.0,-0.0007087241980096662
626,2022-08-16,14843,,580.0,,0.7,,,0,0,0,1,4570875.0,2.0,-1.4,17.0,18.0,0.0,2.8,0.0005516208788503008,3.570875000000001,4571595.0,-0.00015749426622437026
627,2022-08-17,14781,164.0,600.0,85.0,0.1,0.20029838700265964,0.10381318838552481,0,0,0,0,4571955.0,2.0,-0.6,17.0,18.0,0.0,1.2,0.00023627861186326093,3.5719550000000018,4571955.0,0.0
628,2022-08-18,14818,,115.0,,99.0,,,0,0,0,0,4556655.0,2.0,0.0,17.0,18.0,-0.0,-17.0,-0.0033464896308034175,3.556655000000002,4571955.0,-0.0033464896308034527
629,2022-08-19,14643,,118.0,,64.0,,,0,0,0,0,4588155.0,2.0,-0.0,17.0,18.0,0.0,35.0,0.006912965761068257,3.588155000000002,4588155.0,0.0
630,2022-08-22,14492,,20.5,,143.0,,,0,0,0,0,4517055.0,2.0,0.0,17.0,18.0,-0.0,-79.0,-0.015496425033591943,3.517055000000002,4588155.0,-0.015496425033591934
631,2022-08-23,14499,,0.9,,270.0,,,0,0,0,0,4402755.0,2.0,0.0,17.0,18.0,-0.0,-127.0,-0.025304097470586484,3.4027550000000018,4588155.0,-0.04040839945468276
632,2022-08-24,14634,173.0,0.1,99.0,253.0,0.21341280466285162,0.12212640266833705,0,0,0,0,4418055.0,2.0,-0.0,17.0,18.0,-0.0,17.0,0.0034750968427723627,3.4180550000000016,4588155.0,-0.037073725713276905
633,2022-08-25,14705,,249.0,,37.5,,,0,0,0,0,4470705.0,2.0,-0.0,17.0,18.0,0.0,58.5,0.011917008728954182,3.4707050000000015,4588155.0,-0.025598524897262626
634,2022-08-26,14284,,289.0,,20.0,,,0,0,0,0,4486455.0,2.0,-0.0,17.0,18.0,0.0,17.5,0.0035229343023079895,3.486455000000001,4588155.0,-0.022165772516403653
635,2022-08-29,14413,,33.0,,169.0,,,0,0,0,0,4352355.0,2.0,0.0,17.0,18.0,-0.0,-149.0,-0.029889968806106393,3.352355000000001,4588155.0,-0.05139320707343148
636,2022-08-30,14506,,43.5,,52.0,,,0,0,0,0,4457655.0,2.0,-0.0,17.0,18.0,0.0,117.0,0.024193798529761557,3.4576550000000017,4588155.0,-0.028442805441402916
637,2022-08-31,14201,192.0,78.0,119.0,0.2,0.2440729903901357,0.15127440550221952,0,0,0,0,4504275.0,2.0,-0.0,17.0,18.0,0.0,51.8,0.010458413672659761,3.5042750000000016,4588155.0,-0.01828185839406036
638,2022-09-01,14062,,62.0,,287.0,,,0,0,0,0,4350375.0,2.0,0.0,17.0,18.0,-0.0,-171.0,-0.034167540836205657,3.3503750000000014,4588155.0,-0.05182475308702518
639,2022-09-02,14077,,20.0,,381.0,,,0,0,0,0,4265775.0,2.0,0.0,17.0,18.0,-0.0,-94.0,-0.01944659943108351,3.2657750000000014,4588155.0,-0.07026353730421052
640,2022-09-05,14099,,3.6,,356.0,,,0,0,0,0,4288275.0,2.0,-0.0,17.0,18.0,-0.0,25.0,0.0052745397964026886,3.2882750000000014,4588155.0,-0.06535960533155484
641,2022-09-06,13821,,1.6,,333.0,,,0,0,0,0,4308975.0,2.0,-0.0,17.0,18.0,-0.0,23.0,0.004827115798310411,3.308975000000001,4588155.0,-0.06084798791671162
642,2022-09-07,14009,186.0,0.2,144.0,585.0,0.23968631021227382,0.18556359500305072,0,1,0,1,4082175.0,2.0,0.0,17.0,18.0,-0.0,-252.0,-0.05263432718918071,3.082175000000001,4588155.0,-0.11027962220108083
643,2022-09-08,14261,,272.0,,50.0,,,0,0,0,1,5045175.0,2.0,-97.0,17.0,18.0,0.0,1070.0,0.2359036543019346,4.045175000000001,5045175.0,0.0
644,2022-09-12,14339,,475.0,,3.2,,,0,0,0,1,5129415.0,2.0,-46.8,17.0,18.0,0.0,93.6,0.016697141328100518,4.129415000000001,5129415.0,0.0
645,2022-09-13,14042,,555.0,,0.7,,,0,0,0,1,5133915.0,2.0,-2.5,17.0,18.0,0.0,5.0,0.0008772930246432331,4.133915000000001,5133915.0,0.0
646,2022-09-14,14106,179.0,316.0,151.0,0.1,0.22907968241902332,0.19324598907973475,0,1,0,1,5134995.0,2.0,-0.6,17.0,18.0,-0.0,1.2,0.00021036577348865215,4.134995000000001,5134995.0,0.0
647,2022-09-15,13949,,189.0,,98.0,,,0,0,0,1,4958775.0,2.0,-56.0,17.0,18.0,-0.0,-195.8,-0.034317462821288,3.958775000000001,5134995.0,-0.034317462821288044
648,2022-09-16,13884,,86.0,,152.0,,,0,0,0,1,4861575.0,2.0,54.0,17.0,18.0,-0.0,-108.0,-0.019601615318299404,3.861575000000001,5134995.0,-0.05324640043466449
649,2022-09-19,14022,,33.5,,165.0,,,0,0,0,1,4838175.0,2.0,13.0,17.0,18.0,-0.0,-26.0,-0.0048132549636691335,3.8381750000000014,5134995.0,-0.05780336689714401
650,2022-09-20,13905,,56.0,,45.0,,,0,0,0,1,5054175.0,2.0,-120.0,17.0,18.0,0.0,240.0,0.04464493326512575,4.054175000000002,5134995.0,-0.01573906108964079
651,2022-09-21,13733,201.0,0.1,170.0,148.0,0.2642214419049133,0.22347087126286205,0,1,0,1,4868775.0,2.0,103.0,17.0,18.0,-0.0,-206.0,-0.03668254462894538,3.868775000000001,5134995.0,-0.05184425690774772
652,2022-09-22,13612,,70.0,,212.0,,,0,0,0,1,4753575.0,2.0,39.0,17.0,18.0,0.0,-128.0,-0.023660982485327442,3.7535750000000014,5134995.0,-0.0742785533384161
653,2022-09-23,13256,,19.5,,281.0,,,0,0,0,1,4629375.0,2.0,69.0,17.0,18.0,-0.0,-138.0,-0.02612770388602259,3.6293750000000014,5134995.0,-0.09846552917773045
654,2022-09-26,13309,,1.9,,615.0,,,0,0,0,1,4028175.0,2.0,334.0,17.0,18.0,-0.0,-668.0,-0.12986634264884567,3.028175000000001,5134995.0,-0.21554451367528107
655,2022-09-27,13009,,0.6,,570.0,,,0,0,0,1,4109175.0,2.0,-45.0,17.0,18.0,-0.0,90.0,0.020108361727084745,3.1091750000000005,5134995.0,-0.19977039899746737
656,2022-09-28,13017,197.0,0.2,175.0,900.0,0.2732075785897258,0.24269708757970565,0,1,0,1,3515175.0,2.0,330.0,17.0,18.0,-0.0,-660.0,-0.14455456387231014,2.5151750000000006,5134995.0,-0.31544723996810126
657,2022-09-29,12888,,172.0,,143.0,,,0,0,0,1,4877775.0,2.0,-35.0,17.0,18.0,0.0,1514.0,0.38763361710298927,3.8777750000000015,5134995.0,-0.05009157749910175
658,2022-09-30,12797,,101.0,,195.0,,,0,0,0,1,4784175.0,2.0,52.0,17.0,18.0,-0.0,-104.0,-0.01918907698694594,3.784175000000001,5134995.0,-0.06831944334901982
659,2022-10-03,13087,,37.5,,224.0,,,0,0,0,1,4731975.0,2.0,29.0,17.0,18.0,-0.0,-58.0,-0.010910972111179085,3.731975000000001,5134995.0,-0.07848498391916643
660,2022-10-04,13308,,125.0,,29.5,,,0,0,0,1,5082075.0,2.0,-194.5,17.0,18.0,0.0,389.0,0.07398602063620374,4.0820750000000015,5134995.0,-0.010305754922838289
661,2022-10-05,13365,145.0,322.0,130.0,0.1,0.1958558103398553,0.1755948644426289,0,1,0,1,5134995.0,2.0,-29.4,17.0,18.0,0.0,58.8,0.010413069464736413,4.134995000000002,5134995.0,0.0
662,2022-10-06,13182,,174.0,,93.0,,,0,0,0,1,4967775.0,2.0,-40.0,17.0,18.0,-0.0,-185.8,-0.03256478341264213,3.9677750000000014,5134995.0,-0.03256478341264207
663,2022-10-07,12584,,72.0,,178.0,,,0,0,0,1,4814775.0,2.0,85.0,17.0,18.0,-0.0,-170.0,-0.030798496308709677,3.814775000000001,5134995.0,-0.06236033335962352
664,2022-10-11,12566,,0.9,,690.0,,,0,0,0,1,3893175.0,2.0,512.0,17.0,18.0,-0.0,-1024.0,-0.19141081358942003,2.8931750000000007,5134995.0,-0.2418347048049706
665,2022-10-12,12363,212.0,0.2,188.0,710.0,0.30956326073112445,0.27451836328986506,1,1,1,1,3857175.0,3.0,20.0,15.0,18.0,-0.0,-40.0,-0.009246951395711744,2.8571750000000007,5134995.0,-0.24884542243955446
666,2022-10-13,12662,,113.0,,296.0,,,0,0,1,1,4525875.0,3.0,105.0,15.0,18.0,-102.0,828.0,0.17336522195648363,3.525875000000001,5134995.0,-0.11862134237715909
667,2022-10-14,12472,,213.0,,95.0,,,0,0,1,1,4962675.0,3.0,-201.0,15.0,18.0,100.0,402.0,0.09651172425221644,3.962675000000001,5134995.0,-0.03355796841087479
668,2022-10-17,12594,,72.0,,146.0,,,0,0,1,1,4765125.0,3.0,51.0,15.0,18.0,-141.0,-102.0,-0.03980716045277999,3.765125000000001,5134995.0,-0.07202928143065378
669,2022-10-18,12477,,102.0,,52.0,,,0,0,1,1,4956825.0,3.0,-94.0,15.0,18.0,30.0,188.0,0.04022979460140075,3.956825000000001,5134995.0,-0.034697210026494674
670,2022-10-19,12413,195.0,0.1,168.0,51.0,0.28359284982789035,0.24432614754402862,0,1,0,1,4882200.0,3.0,-1.0,15.0,18.0,-101.9,2.0,-0.01505499992434678,3.882200000000001,5134995.0,-0.049229843456517486
671,2022-10-20,12320,,137.0,,177.0,,,0,0,0,1,4655400.0,3.0,6.0,15.0,18.0,0.0,-252.0,-0.046454467248371656,3.655400000000001,5134995.0,-0.09339736455439586
672,2022-10-21,12399,,83.0,,214.0,,,0,0,0,1,4588800.0,3.0,37.0,15.0,18.0,-0.0,-74.0,-0.014305967263822605,3.588800000000001,5134995.0,-0.10636719217837602
673,2022-10-24,12200,,77.0,,141.0,,,0,0,0,1,4720200.0,3.0,-73.0,15.0,18.0,-0.0,146.0,0.02863493723849375,3.720200000000001,5134995.0,-0.0807780728121449
674,2022-10-25,12256,,6.0,,270.0,,,0,0,0,1,4488000.0,3.0,129.0,15.0,18.0,-0.0,-258.0,-0.049192830812253674,3.4880000000000013,5134995.0,-0.12599720155521085
675,2022-10-26,12471,188.0,0.1,150.0,209.0,0.2721410091694813,0.2171337839118202,0,1,0,1,4597800.0,3.0,-61.0,15.0,18.0,-0.0,122.0,0.024465240641711183,3.597800000000001,5134995.0,-0.10461451276973006
676,2022-10-27,12282,,316.0,,52.0,,,0,0,0,1,4880400.0,3.0,-101.0,15.0,18.0,0.0,314.0,0.06146417852016173,3.8804000000000007,5134995.0,-0.049580379338246675
677,2022-10-28,12458,,165.0,,91.0,,,0,0,0,1,4810200.0,3.0,39.0,15.0,18.0,-0.0,-78.0,-0.014384066879763902,3.810200000000001,5134995.0,-0.06325127872568523
678,2022-10-31,12548,,260.0,,16.5,,,0,0,0,1,4944300.0,3.0,-74.5,15.0,18.0,0.0,149.0,0.02787825870026195,3.944300000000001,5134995.0,-0.03713635553686031
679,2022-11-01,12599,,340.0,,2.4,,,0,0,0,1,4969680.0,3.0,-14.1,15.0,18.0,0.0,28.2,0.0051331836660397645,3.969680000000001,5134995.0,-0.03219379960447868
680,2022-11-02,12472,187.0,386.0,141.0,0.2,0.27067174651685155,0.20408939175869556,0,1,0,1,4973640.0,2.0,-2.2,15.0,18.0,0.0,4.4,0.000796831989182456,3.9736400000000014,5134995.0,-0.03142262066467445
681,2022-11-03,12544,,89.0,,171.0,,,0,0,0,1,4666200.0,2.0,27.0,15.0,18.0,-0.0,-341.6,-0.061813882790069274,3.666200000000001,5134995.0,-0.0912941492640207
682,2022-11-04,12740,,99.0,,111.0,,,0,0,0,1,4774200.0,2.0,-60.0,15.0,18.0,0.0,120.0,0.023145171660023056,3.7742000000000004,5134995.0,-0.0702619963602691
683,2022-11-07,12848,,201.0,,18.5,,,0,0,0,1,4940700.0,2.0,-92.5,15.0,18.0,0.0,185.0,0.034874952871685405,3.9407000000000005,5134995.0,-0.03783742730031869
684,2022-11-08,13108,,282.0,,2.9,,,0,0,0,1,4968780.0,2.0,-15.6,15.0,18.0,0.0,31.2,0.0056834051854999235,3.9687799999999998,5134995.0,-0.03236906754534328
685,2022-11-09,13001,169.0,565.0,124.0,0.1,0.23466448521332636,0.17217985897309152,0,1,0,1,4973820.0,2.0,-2.8,15.0,18.0,0.0,5.6,0.001014333498363884,3.97382,5134995.0,-0.03138756707650153
686,2022-11-10,13569,,109.0,,175.0,,,0,0,0,1,4659000.0,2.0,48.0,15.0,18.0,-0.0,-349.8,-0.06329541479185008,3.659,5134995.0,-0.09269629279093748
687,2022-11-11,13640,,515.0,,9.2,,,0,0,0,1,4957440.0,2.0,-165.8,15.0,18.0,0.0,331.6,0.06405666452028336,3.95744,5134995.0,-0.03457744360023719
688,2022-11-14,14039,,580.0,,2.7,,,0,0,0,1,4969140.0,2.0,-6.5,15.0,18.0,0.0,13.0,0.002360089078233818,3.9691399999999994,5134995.0,-0.03229896036899744
689,2022-11-15,14070,,980.0,,1.1,,,0,0,0,1,4972020.0,2.0,-1.6,15.0,18.0,0.0,3.2,0.0005795771501708735,3.9720199999999997,5134995.0,-0.03173810295823073
690,2022-11-16,14095,240.0,945.0,162.0,0.3,0.3073856453113087,0.20748531058513334,1,1,1,1,4973460.0,2.0,-0.8,20.0,18.0,-0.0,1.6,0.0002896207175353549,3.97346,5134995.0,-0.03145767425284737
691,2022-11-17,14049,,212.0,,111.0,,,0,0,1,1,4743200.0,2.0,-54.0,20.0,18.0,-31.0,-221.4,-0.046297748448765996,3.7432000000000007,5134995.0,-0.07629900321227187
692,2022-11-18,14015,,163.0,,115.0,,,0,0,1,1,4687000.0,2.0,4.0,20.0,18.0,-49.0,-8.0,-0.011848541069320317,3.6870000000000003,5134995.0,-0.08724351240848335
693,2022-11-21,14088,,96.0,,84.0,,,0,0,1,1,4675800.0,2.0,-31.0,20.0,18.0,-67.0,62.0,-0.0023895882227437104,3.6758000000000006,5134995.0,-0.08942462456146501
694,2022-11-22,14183,,112.0,,25.5,,,0,0,1,1,4797100.0,2.0,-58.5,20.0,18.0,16.0,117.0,0.02594208477693649,3.7971000000000004,5134995.0,-0.06580240097604768
695,2022-11-23,14358,160.0,171.0,126.0,0.2,0.2011701105382781,0.158421462048894,0,0,0,0,4901640.0,2.0,-25.3,20.0,20.0,59.0,50.6,0.021792332867774267,3.9016400000000004,5134995.0,-0.045444055933842195
696,2022-11-24,14294,,259.0,,47.0,,,0,0,0,0,4977640.0,2.0,0.0,20.0,20.0,0.0,76.0,0.015505014648158566,3.97764,5134995.0,-0.03064365203860958
697,2022-11-25,14058,,204.0,,57.0,,,0,0,0,0,4967640.0,2.0,0.0,20.0,20.0,-0.0,-10.0,-0.0020089841772406025,3.9676400000000003,5134995.0,-0.03259107360377177
698,2022-11-28,14244,,42.5,,126.0,,,0,0,0,0,4898640.0,2.0,0.0,20.0,20.0,-0.0,-69.0,-0.013889895403048524,3.8986400000000003,5134995.0,-0.04602828240339085
