is_upgraded,CAPEI_change,bm_change,evm_change,pe_op_basic_change,pe_op_dil_change,pe_exi_change,pe_inc_change,ps_change,pcf_change,dpr_change,npm_change,opmbd_change,opmad_change,gpm_change,ptpm_change,roa_change,roe_change,roce_change,efftax_change,aftret_eq_change,aftret_invcapx_change,aftret_equity_change,pretret_noa_change,pretret_earnat_change,GProf_change,equity_invcap_change,debt_invcap_change,totdebt_invcap_change,capital_ratio_change,cfm_change,int_debt_change,int_totdebt_change,cash_lt_change,invt_act_change,rect_act_change,debt_ebitda_change,short_debt_change,curr_debt_change,lt_debt_change,profit_lct_change,ocf_lct_change,cash_debt_change,fcf_ocf_change,lt_ppent_change,dltt_be_change,debt_at_change,debt_assets_change,debt_capital_change,de_ratio_change,intcov_change,intcov_ratio_change,cash_ratio_change,quick_ratio_change,curr_ratio_change,cash_conversion_change,inv_turn_change,at_turn_change,rect_turn_change,pay_turn_change,sale_invcap_change,sale_equity_change,sale_nwc_change,rd_sale_change,adv_sale_change,staff_sale_change,accrual_change,ptb_change,PEG_trailing_change
1,-0.009799504,-0.227272727,0.391676505,1.180171112,1.17755857,1.17755857,1.17755857,0.216836735,-0.236632283,0.132867133,0.123287671,0.085714286,0.109243697,0.013559322,0.118644068,0.108465608,0.058275058,0.106976744,-0.010471204,0.050108932,-0.236641221,0.050108932,0.094276094,0.140718563,0.025477707,0.025612472,-0.225490196,-0.225490196,-0.225490196,0.086021505,0.169230769,0.169230769,-0.191964286,0.086397059,0.142857143,-0.253731343,,0.006729475,-0.123595506,0.168350168,0.715311005,0.366047745,-0.007194245,-0.213171577,-0.235849057,-0.18,-0.065953654,-0.100737101,-0.13771518,0.1377006,0.127734901,-0.196013289,-0.15035461,-0.052393273,0.052188244,0.039289055,0.010894065,-0.023203423,0.045919673,-0.043334557,-0.067282322,0.264640411,,0,,-4.05,0.159222365,36.54385965
1,3.904075279,-0.340740741,0.577653184,-0.664529777,-0.671594484,-0.650127565,-0.650127565,-0.109981902,0.17287699,-0.761261261,1.482142857,-0.289393939,-0.161458333,-0.23465704,1.783783784,-0.024793388,3.388888889,0.152173913,-0.375690608,3.52173913,1.029411765,3.52173913,0.153846154,0.135135135,0.019736842,-0.205574913,0.276995305,0.276995305,0.276995305,-0.146110057,-0.063492063,-0.063492063,,,1.055710306,0.331741367,,0.139784946,0.076271186,-0.289905091,-0.241602067,-0.428571429,1.139013453,0.127625202,0.61634103,0.262195122,0.172351885,0.258351893,0.497215593,0.602006689,-0.054609513,-0.75,0.128953771,-0.57306338,,,0.333333333,0.136895792,,0.35021097,0.702179177,0,,,,-0.205357143,0.276743179,
0,1.579553748,0.053264605,0.164064127,0.064586787,0.08284987,-4.476773891,-4.476773891,0.076732673,1.313505948,,-1.317460317,-0.101449275,-0.101265823,-0.024489796,-1.34939759,0.035971223,-1.421568627,0.120689655,,-1.401709402,-2.229508197,-1.401709402,-0.117647059,0.00729927,0.026217228,-0.046004843,0.034305317,-0.117730496,0.034188034,-19.25,-0.082191781,0.083333333,0.098765432,-0.063829787,0.011965812,-0.024207903,-0.820809249,-0.148148148,0.086021505,0.114886731,-0.424290221,-0.225352113,-0.237028302,0.114707952,0.118897638,-0.073459716,-0.001331558,-0.010416667,-0.001646904,-2.111565421,-0.053188363,0.288,0.248686515,0.230277186,-0.109895034,0.080606108,0.053162236,-0.007518797,-0.078955713,0.002744237,0.052380952,-0.311808453,,,,-0.748815166,0.14875,
0,-2.019583274,-0.184339315,-0.128241817,-0.510231886,-0.513298527,-2.899742083,-2.899742083,-0.565517241,-0.620084694,0,-1.2,-0.024193548,0.014084507,-0.029288703,-1.448275862,0.020833333,-1.325581395,0.092307692,0,-1.319148936,-0.44,-1.319148936,0.30952381,0.094202899,0.058394161,-0.324873096,0.210613599,0.297427653,0.211570248,-0.383561644,0.089552239,0.015384615,-0.370786517,-0.011363636,0.094594595,0.088288946,2.096774194,0.101449275,-0.04950495,-0.148040639,0,0.190909091,0.120556414,0.22885101,0.855735398,0.153452685,0.132,0.192481203,0.884196635,-0.564372044,-0.060521415,-0.422360248,-0.187938289,-0.190063547,-0.093333075,0.102493675,0.087032202,-0.014227642,-0.088593069,0.222769568,0.809954751,0.586847654,,,,0.849056604,0.01523395,0
0,-0.827512389,-0.986,0.029544522,0.92114675,0.924122438,-0.893409109,-0.893409109,0.714285714,0.613057325,0,16.75,-0.082644628,-0.055555556,-0.038793103,4.538461538,0.068027211,82.96428571,0.288732394,0,77.36666667,-4.095238095,77.36666667,0.029090909,0.039735099,0.127586207,-0.958646617,0.349315068,0.273853779,0.349249659,-1.622222222,0.054794521,0.121212121,-0.017857143,0.011494253,-0.013888889,0.014079785,-0.5625,-0.075657895,-0.004166667,-0.001703578,0.150684932,-0.267175573,0.070344828,0.181608014,32.97042093,0.097560976,0.169611307,0.250945776,31.82402381,-3.266586248,-0.090188305,0.053763441,0.050949914,0.05278174,-0.146295624,0.034419458,0.176140913,0.044985942,-0.056031226,0.3652641,32.03309524,-0.082966531,,,,1.193877551,25.67363344,-4
0,0.081418065,23.42857143,0.659426066,-0.336071629,-0.344172334,-5.107597749,-3.480079976,-0.574074074,-0.376604146,2.124763705,-1.098591549,-0.18018018,-0.191176471,-0.040358744,-1.236111111,-0.286624204,-1.040833688,-0.371584699,0.472560976,-1.040833688,-1.607692308,-1.040833688,-0.219081272,-0.312101911,-0.186544343,14.90909091,-0.166497462,-0.071011673,-0.166835187,-3.178571429,0.025974026,-0.081081081,-0.163636364,0.136363636,0.023474178,0.437024793,2.333333333,0.309608541,-0.020920502,-0.418088737,-0.516666667,0.03125,-0.257731959,-0.005869565,-0.947800848,-0.002020202,-0.086606244,-0.114919355,-0.946580034,-1.675359234,-0.267610748,-0.367346939,-0.169268694,-0.144308943,0.331398694,-0.262517429,-0.151803948,-0.18941704,-0.176070428,-0.210491803,-0.950442918,0.283372577,,,,-0.730232558,-0.958893376,0
1,-0.34994995,-0.140186916,0.171634549,0.166362073,0.125875577,-0.380355251,-0.380355251,0.052631579,-0.22650851,-0.070588235,0.318181818,-0.112956811,-0.172972973,-0.088669951,0.085365854,-0.192857143,0.107142857,-0.25862069,-0.429104478,0.107142857,-0.216216216,0.107142857,-0.333333333,-0.251207729,0.012987013,0.017475728,-0.018556701,-0.064579256,-0.018556701,0.06875,-0.293333333,-0.267605634,-0.111111111,0,0.079136691,-0.03319123,-0.942307692,-0.242105263,0.031690141,0.340270552,1.053215078,2.097560976,0.21253406,-0.068834688,-0.032943677,-0.045454545,-0.024077047,-0.040776699,-0.062198068,0.410067526,0.303706505,0.212765957,0.278481013,0.270506108,0.444887934,0.233658279,0.113756614,0.102557704,0.682509506,0.088974855,0.071713147,,,,0.361256545,0.325581395,0.146142433,
1,0.027480529,-0.289017341,0.44138717,0.409265375,0.391258372,0.356186112,0.307746417,0.581620314,0.214882943,0.366141732,0.144736842,0.111111111,0.100840336,0.104072398,0.052173913,-0.063380282,0.209944751,-0.055793991,-0.112121212,0.207650273,-0.00625,0.207650273,-0.156549521,-0.11627907,-0.077253219,-0.154040404,0.62244898,0.62244898,0.626262626,0.138297872,-0.2,-0.2,0.482142857,-0.278481013,0.717948718,0.932664756,,-0.043243243,0.721893491,-0.073170732,0.088516746,0.118055556,0.032220944,0.237720449,0.906882591,0.79,0.045840407,0.354014599,0.121482498,-0.309601693,-0.353366966,0.544052863,0.534534535,0.142281879,0.20122552,-0.017670157,-0.163033175,-0.573898427,-0.052382189,-0.24044509,-0.102338061,-0.417551309,-0.090909091,,,1,0.268628382,2.440758294
1,-0.011123572,-0.020100503,-0.131686898,-0.63041433,-0.622021486,-0.743747614,-0.743747614,-0.002414001,-0.165580518,inf,0.975,0.220588235,0.432098765,0.196721311,1.105263158,0.248945148,0.815602837,0.470046083,0,0.815602837,0.612676056,0.815602837,0.346020761,0.470930233,0.171875,0.014201183,-0.078947368,-0.078947368,-0.08496732,0.357142857,-0.210526316,0.304347826,0.696969697,-0.308868502,-0.135338346,-0.222760291,,0.020733652,-0.041284404,0.20783848,0.180887372,0,0.147275405,0.081570997,-0.094444444,-0.080808081,-0.030973451,-0.071090047,-0.054413543,1.520718098,0.925912255,0.662707838,0.289504037,0.121118012,-0.215574913,0.244519966,-0.01438435,0.132483489,0.074312268,-0.032841328,-0.046743534,-0.358877722,0,0,,-0.101694915,-0.091934574,
1,0.616165022,-0.292307692,0.399151562,0.526117503,0.511309992,0.353976532,0.353976532,0.816091954,1.675675676,2.554347826,0.329113924,0.036144578,0.112068966,0.068493151,0.283333333,-0.003378378,0.171875,0.043887147,0.033222591,0.171875,0.192139738,0.171875,-0.002570694,0.039525692,0.037333333,0.037339557,-0.214285714,-0.207142857,-0.214285714,0.135338346,0.033333333,0.15,0.59375,0.084070796,-0.12173913,-0.165109034,,0.0734375,-0.086124402,0.046214356,-0.313102119,-0.016333938,-0.224646983,0.130353818,-0.245398773,-0.175824176,-0.105022831,-0.107142857,-0.175191816,0.489143825,0.262930208,0.485714286,0.296958855,0.331024931,0.441300582,-0.314787002,-0.029772329,-0.138548335,-0.136267691,-0.071346814,-0.105590062,-0.513462515,0,-0.076923077,,-0.893081761,0.586956522,-0.345971564
1,-0.150922642,-0.456521739,0.178404079,0.939418201,0.901542266,1.009835615,1.009835615,0.264157229,-0.320851097,0.351681957,0.257142857,0.319767442,0.403100775,0.243589744,0.279220779,0.223728814,0.593333333,0.312312312,0.057877814,0.606666667,0.289377289,0.606666667,1.082474227,0.653992395,0.110539846,-0.272215973,2.2,2.567567568,2.2,0.198675497,-0.516129032,-0.594202899,-0.62464986,0.183673469,0.594059406,1.779850746,inf,-0.215429403,0.984293194,-0.00093985,0.410939691,0,0.13410596,0.532948929,3.414634146,2.346666667,0.50255102,1.422857143,1.223255814,-0.087973735,0.016389889,-0.521153846,-0.486896552,-0.455254943,-0.134985207,0.122247684,-0.04211793,-0.09779597,-0.139577741,-0.036976171,0.324195906,13.88573986,-1,0,,6.705882353,0.789432485,-0.97826087
0,-0.177964731,-0.024425287,0.165876777,-0.26519073,-0.30113244,-0.259009577,-0.259009577,-0.227027027,-0.10974089,-0.02359882,0.018867925,-0.038216561,-0.016528926,-0.02866242,0.028985507,0.023622047,-0.070175439,0.028776978,0.345549738,-0.070175439,-0.045454545,-0.070175439,-0.17433414,0.028409091,0.023715415,0.102966841,-0.133802817,-0.236734694,-0.136150235,-0.085106383,0.068627451,0.213483146,0.664285714,-0.069090909,-0.046511628,-0.199535064,-0.891472868,-0.040322581,0.026030369,0.181598063,0.066666667,0.21969697,0.002587322,0.008560558,-0.218034993,-0.189602446,-0.10534846,-0.168699187,-0.23605948,0.052482842,0.047661338,0.731448763,0.260273973,0.226633581,-0.073095862,0.0917465,0.05204461,0.047761665,0.122116917,-0.009917355,-0.101895735,-0.469954873,-0.05,,,-0.25,-0.287878788,
0,0.212851801,0.611192931,0.096380803,0.578086052,0.532556072,0,23.26664399,-0.314685315,1.041867704,0.809667674,-1.018518519,-0.178807947,-0.285714286,0.131147541,-0.985915493,-0.207692308,-1.018867925,-0.300699301,0.225680934,-1.018867925,-0.485714286,-1.018867925,-0.082111437,-0.132596685,-0.05019305,-0.348101266,0.596205962,0.590909091,0.600543478,-0.534883721,-0.229357798,-0.231481481,-0.60944206,0.05859375,0.259146341,1.283639884,-0.357142857,-0.367647059,0.226215645,-0.155737705,-0.652777778,-0.714285714,-0.6,0.823640365,1.196213425,0.573584906,0.289855072,0.515892421,1.00081103,-0.621403913,-0.503249506,-0.381632653,-0.09692029,-0.076871207,-0.076452703,-0.006581168,-0.157832744,-0.112381526,-0.313625832,-0.148580968,0.307651715,0.351008215,-0.210526316,,,-0.2,-0.1827853,0
1,-4.259310345,-0.703839122,0.107164215,0.998695145,1.03262201,-3.113255676,-1.322449194,1.232142857,-0.166018751,0,32,0.040322581,0.070588235,0.037681159,-59,0.009708738,66.5,0.13,0,85,-0.648148148,85,0.146964856,-0.01910828,0.195121951,-0.410194175,0.285229202,0.32605042,0.285229202,-0.875,0.011904762,-0.024096386,-0.054945055,-0.114391144,-0.01937046,-0.013353116,3.555555556,0.056478405,-0.039655172,-0.046116505,1.43,0.086956522,1.661290323,0.164626788,0.949059561,0.182254197,0.191011236,0.264516129,1.265099311,-0.67781155,0.05745165,-0.105610561,0.006018054,-0.035062089,0.025407238,0.043655512,0.145454545,-0.036949153,-0.009256234,0.287254902,1.178369653,0.047871752,0.2,,,2.791666667,3.573964497,0
1,0.11104034,-0.188,0.104000979,0.004581272,0.019872379,0.022611357,0.022611357,0.072144289,0.390405812,-0.128463476,0.051724138,-0.007936508,0,-0.008333333,0.023255814,0.050761421,0.158102767,0.10877193,-0.099099099,0.158102767,-0.016806723,0.158102767,-0.223581758,0.077821012,-0.023166023,-0.204946996,1.152317881,-0.043280182,1.152317881,0.012195122,-0.496774194,0.150943396,0.692307692,-0.065060241,-0.004587156,0.086680761,-0.65648855,-0.203193033,1.226415094,0.146496815,-0.108974359,-0.028846154,-0.049944506,0.134364574,1.707865169,0.056994819,0.071770335,0.101239669,0.213776722,-0.13622109,-0.186180067,1,0.232993197,0.180278884,-0.17791774,0.054949754,-0.014823965,-0.014499532,-0.012045852,-0.111472742,0.117836594,-0.810559809,0,0.068965517,,-0.457142857,0.15532369,
0,-0.195173981,-0.184100418,0.140189977,0.272342017,0.27196965,0.145295452,0.145295452,0.207932011,-0.374635029,0.085995086,0.040816327,0.038461538,-0.091397849,-0.0175,0.033783784,0.056910569,0.213333333,-0.079710145,0.012084592,0.197802198,0.097222222,0.197802198,0.063926941,-0.091666667,0.008547009,-0.091925466,0.379487179,0.560386473,0.379487179,-0.006711409,-0.25,-0.36,-0.712,0.156190476,0.158415842,0.422904192,2.036363636,0.211111111,0.117505995,-0.262956901,0.370892019,0.643410853,0.543814433,-0.107252014,0.51980198,0.515337423,0.198369565,0.434782609,0.355670103,0.06336122,-0.055567904,-0.763347763,-0.501718213,-0.39771615,-0.047118987,0.032926829,0.029109589,0.020645434,-0.153646003,0.057873486,0.163419913,0.73486626,0,-0.083333333,,-2.533333333,0.380189366,0.203221809
1,1.217125154,-0.288617886,-1.306265239,-2.491720662,-2.537618876,-4.733294256,-4.733294256,0.472298409,-0.673836749,,-1.407969639,-4.97260274,-2.937984496,1.881656805,-1.541755889,-6.2,-1.52826087,-3.563218391,,-1.531182796,6.740740741,-1.531182796,-3.475728155,-3.503597122,2.474226804,0.04025974,-0.134782609,-0.127572016,-0.134782609,-1.559670782,4.769230769,4.384615385,0.271585557,-0.056034483,-0.102564103,-1.188738037,0.055555556,-0.080717489,0.029748284,-6.943722944,5.713414634,6.28125,1.546195652,0.055884708,-0.163265306,-0.095744681,-0.123152709,-0.163461538,-0.19005848,-1.108362313,-1.25956589,0.384723196,0.291534392,0.269809021,0.387968227,-0.232553099,0.20173913,0.310732415,0.098401421,0.153020134,0.108471074,0.024412713,-0.161016949,-0.833333333,,-0.958860759,0.613836478,0
1,-3.532685735,0.32952381,0.279681551,-0.081563707,-0.087058639,-0.213220286,-0.213220286,-0.178464978,-0.139448108,,0.023255814,0.05862069,0.12,-0.034907598,0.027667984,-0.091346154,-0.164609053,-0.098654709,-0.386363636,-0.174089069,-0.167464115,-0.174089069,-0.096078431,0.031609195,-0.183976261,-0.018726592,0.08040201,0.014150943,0.08040201,-0.011029412,-0.013333333,0.057142857,0.120987654,-0.356164384,0.123809524,0.202830189,-1,-0.209756098,0.237777778,0.225054625,0.105358765,1.077253219,-0.076840982,0.673794359,0.101626016,0.076470588,-0.075842697,-0.022988506,-0.115523466,-0.216284797,-0.162044099,0.416497976,0.409668169,0.28224,-0.291854283,0.447048856,-0.153400868,-0.201590595,0.151034929,-0.203725262,-0.188257223,-0.181654676,-0.04040404,-0.5,,-0.923076923,-0.312159002,-3.416666667
1,-0.750809298,-0.448424069,0.086286178,0.752145735,0.766400823,1.157353822,1.157353822,0.674829932,0.332459413,inf,-0.177272727,0.091205212,0.025,0.134042553,0.026923077,0.137566138,-0.201970443,0.07960199,1.888888889,-0.205882353,-0.132183908,-0.205882353,0.052060738,-0.005571031,0.24,0.081424936,-0.325581395,-0.204651163,-0.325581395,-0.048327138,0,-0.148648649,-0.008810573,0.24822695,0.601694915,-0.350980392,inf,0.453703704,-0.253141831,-0.066587396,0.07641742,0.092975207,0.025433526,-0.605871161,-0.36900369,-0.224043716,-0.118541033,-0.180392157,-0.167346939,0.3293972,0.703930492,-0.316541622,-0.22929381,-0.197154979,0.766578467,-0.243754879,0.094017094,-0.332871373,-0.054650183,0.125730994,0.034443169,0.162087912,0.336842105,2,,62,0.874787535,29.5862069
0,0.193697986,0.058682635,0.139758521,0.142121082,0.137157107,0.149625,0.149625,0.348410758,-0.185861027,0.005417118,0.194174757,0.152597403,0.143518519,0.152597403,0.144654088,-0.08,-0.168674699,-0.08411215,-0.032738095,-0.084745763,-0.166666667,-0.07079646,-0.115789474,-0.109756098,-0.101010101,0.106635071,-0.075229358,0.010016694,-0.075229358,0.18957346,-0.24,-0.326086957,-0.047619048,-0.134897361,-0.24251497,0.039450242,0.855555556,0.097402597,-0.142574257,-0.179934569,0.178268251,0.17,-0.96,-0.04135737,-0.242528736,-0.064102564,-0.00284495,-0.037606838,-0.009704641,0.299964998,0.390636992,-0.104477612,-0.257975035,-0.306849315,-0.273335756,0.108049311,-0.222910217,0.356414979,-0.051923752,-0.157575758,-0.225390984,0,,,,0.677419355,-0.056406124,
0,-0.177568432,0.322519084,-0.147192311,0.184843222,0.1921437,0.088766474,-2.787930837,0.191570881,-0.087190206,0.250737463,0.142857143,0.012939002,0.079822616,0.095671982,-0.064516129,-0.275862069,-0.246153846,-0.120567376,-0.52892562,-0.2,,-0.26446281,,,-0.321428571,0.034188034,-0.130081301,-0.613821138,-0.130081301,0.445086705,,,0.354948805,,,-0.456244119,-0.28817734,,-0.245283019,,,-0.833333333,,0.788032398,-0.158478605,-0.662790698,0.005452563,0.005488474,0.069055786,,,,,,,,-0.390625,-0.416833667,-0.846153846,-0.3,-0.349226804,,,,0.215686275,-0.115384615,-0.084832905,-0.204752934
1,-1.326171725,-0.14502924,0.143983327,-0.567902478,-0.562764457,-1.61510237,-1.61510237,0.371681416,-0.204198473,,-3.210526316,-0.091370558,-0.065789474,0.020671835,-10.16666667,-0.012658228,-2.967032967,0.012987013,,-2.92920354,28.75,-2.92920354,-0.016853933,0.085470085,0.179487179,0.160206718,-0.101141925,-0.182471264,-0.101141925,-8.172413793,-0.173333333,-0.151515152,-0.5,-0.016467066,0.122605364,-0.147345272,-0.739495798,-0.409836066,0.095008052,0.980176211,2.766129032,0.614457831,0.287218045,0.011220946,-0.2258314,-0.106719368,-0.104311544,-0.136570561,-0.292530309,43.87058824,0.293702497,-0.176470588,0.704113924,0.649343832,-0.088407164,0.116111611,0.081683168,0.240388769,0.118874907,0.055855856,-0.090529248,-0.078916372,,-0.1875,,-0.890410959,0.53164557,
1,-0.889873679,-0.653898769,0.309623762,1.883655864,1.931336406,2.09818659,2.09818659,2.309677419,1.628297362,inf,0,0.810055866,1.056338028,0.263291139,0.484848485,0.769230769,-0.111731844,0.846153846,-20.53333333,-0.155963303,-0.100840336,-0.155963303,1.737142857,1.566929134,0.119565217,0.106904232,-0.099818512,0.026362039,-0.092558984,-0.028846154,-0.161290323,-0.214285714,10,-0.108066971,-0.153583618,-0.360906411,3.838709677,0.541666667,-0.030882353,0.122358176,-0.220556745,0.029850746,-0.512850467,-0.192602378,-0.137862138,0.028761062,-0.069875776,-0.0228471,-0.16252073,0.151546932,1.465799413,6.214285714,-0.456824513,-0.550922979,-0.434852995,0.523387097,-0.054919908,0.551802194,-0.056496428,-0.114334471,-0.199846861,2.230179028,,0.846153846,,2.5,0.797520661,0
0,-0.700872324,-0.30809674,0.053271217,-0.050145187,-0.054264428,-1.030625195,-1.030625195,-0.054054054,-0.533413365,-0.786597267,-21,-0.090909091,-0.21875,-0.02173913,-7.333333333,-0.099236641,-18.61764706,-0.20661157,,-18.61764706,-2.571428571,-18.61764706,-0.223404255,-0.217391304,0.001795332,-0.055555556,0.018716578,0.057840617,0.018716578,-1.6,0.108108108,0.070422535,-0.117647059,-0.015128593,0.057142857,0.088152723,0.973684211,0.079861111,-0.04805915,-0.158469945,0.095238095,0.068627451,0.575842697,-0.032548823,0.076171217,0.006302521,0.017730496,0.021065675,0.131545338,-2.469018933,-0.250971922,-0.2,-0.054380665,-0.081025641,-0.131259205,0.03448856,0.021864686,-0.044359143,0.005003184,0.074494949,0.13579068,,,-0.25,,1.769230769,0.096514745,
0,-0.823966066,-0.899696049,0.066923077,-0.504174015,-0.504174015,-0.54820706,-0.524208176,-0.371428571,-0.56432247,0,-0.075,-0.08,-0.08,-0.075555556,0.026315789,-0.084745763,1.05509182,-0.03125,0,1.05509182,0.02020202,1.05509182,-0.232876712,-0.222222222,-0.105734767,-0.630252101,0.196850394,0.174969623,0.196850394,-0.6,-0.134146341,-0.118421053,0,0.030721966,-0.040540541,0.174406605,-0.24,-0.022508039,-0.023300971,-0.166666667,-0.118012422,-0.19266055,-0.468805704,-0.010869565,2.248355778,0.06263048,0.108013937,0.139563107,2.322960335,-0.032806093,-0.072087659,0.020833333,0.003194888,0.063616071,0.40411104,-0.164986177,-0.029471134,-0.12172699,-0.134956553,0.073560517,1.912056499,,,0.666666667,,-0.055555556,5.721271394,
1,0.728915663,-0.787878788,0.699531363,-18.76144178,-18.76144178,3.502470661,3.578005865,0.454545455,1.366141732,0,-0.351351351,-0.239130435,-0.434782609,-0.182692308,-0.307692308,-0.416666667,0.506092608,-0.548387097,0,1.075548335,-0.673267327,1.075548335,-0.598214286,-0.6,-0.384769539,-0.965909091,0.093201754,0.080661841,0.093201754,-4.166666667,-0.295774648,-0.28358209,-0.133333333,0.004470939,0.028169014,0.827987698,-0.192982456,-0.059210526,0.007952286,-0.420779221,-0.073943662,0,-0.22147651,0.00837258,17.97512534,0.041257367,0.047169811,0.062832801,34.558785,-0.583282859,-0.441889372,-0.081632653,0.00955414,0.020986359,0.469061274,-0.223098646,-0.250831947,-0.278198983,-0.220152768,-0.223292469,24.43192055,,,0,,-0.317647059,2.618649206,
1,-0.214636976,0.242268041,-0.71746634,-1.133949794,-1.135593015,-1.135593015,-1.135593015,-0.2421843,-0.263490287,,-6.681818182,2.827380952,-7.5625,2.827380952,-6.871428571,3.272727273,-7.451612903,-8.11627907,0,-7.538461538,-19.66666667,-7.538461538,-8,-8.129032258,3.118421053,-0.046008119,0.131782946,0.089552239,0.131274131,1.513227513,-0.175675676,-0.14084507,-0.882352941,0,0.359060403,-0.729218107,-0.973684211,-0.231707317,0.117166213,4.184100418,0.393157263,0.081081081,-0.511669659,-0.032948929,0.144927536,0.107526882,0.028747433,0.042613636,0.058823529,-21.62955854,-8.355695633,-0.833333333,-0.042769857,-0.044444444,,-0.387663354,0.068131868,0.043379243,-0.492387033,0.050228311,0.101237345,-1.690867167,,,,-0.390243902,-0.285494124,
1,-0.043044763,0.402489627,-0.334234822,-0.076592277,-0.087782846,-0.071102764,-0.071102764,-0.22842731,-0.18734397,,-0.18,-0.079315708,-0.119047619,-0.079315708,-0.155717762,-0.11550152,-0.185,-0.140522876,0.070680628,-0.109803922,-0.208333333,-0.109803922,-0.204633205,-0.162895928,-0.115015974,-0.072340426,0.184931507,0.188356164,0.180887372,-0.098947368,-0.081967213,-0.081967213,0.25,0.1,0.637037037,0.299392097,0,-0.285714286,0.046341463,0.126311542,0.162429987,-0.230357143,-0.731617647,0.052810903,0.189873418,0.150485437,0.103792415,0.114441417,0.225198413,-0.227670264,-0.195629553,0.588235294,-0.095744681,-0.091001011,,0.39638667,-0.034979424,-0.177944081,0.281083696,-0.007246377,0.070480082,0,,,,0.011428571,-0.211916959,0
0,-0.54488868,0.48816568,-0.001540832,-0.445070837,-0.445070837,-0.444925862,-0.444925862,-0.446883026,-0.453319086,,-0.073170732,-0.018581081,-0.045945946,-0.018581081,-0.074927954,-0.04467354,-0.134969325,-0.049429658,0,-0.110132159,-0.105263158,-0.110132159,-0.077669903,-0.07027027,-0.032490975,0.039755352,-0.075144509,-0.077809798,-0.075144509,-0.021028037,0.017857143,0.017857143,-0.2,0.036363636,0.125188537,-0.061988304,0,-0.022222222,-0.079254079,0.005732712,0.036323202,0,-1.397260274,-0.03236246,-0.130319149,-0.092827004,-0.016274864,-0.053789731,-0.034817814,-0.01674497,0.012327829,-0.074074074,-0.108235294,-0.10567297,,0.135463918,-0.017057569,0.019471488,-0.006042296,0.002919708,-0.035305344,0,,,,0.028248588,-0.479986315,0
0,-1.138501806,0.636182903,-0.307098765,0.380035336,0.380035336,-1.040936687,-1.040936687,-0.696496412,-0.651844613,,-8.652631579,-0.165232358,-0.611898017,-0.165232358,-7.523364486,-0.525179856,-8.262411348,-0.816,0,-7.648514851,-4.974789916,-7.495049505,-0.731578947,-0.779069767,-0.302238806,-0.520588235,1.10625,1.109375,1.10625,-3.599045346,0.263157895,-0.228070175,-0.25,-0.859649123,0.115281501,2.881546135,-1,-0.3125,1.053164557,-0.234413965,-0.200643777,-0.371229698,-5.75862069,0.29264214,5.336391437,1.711627907,0.321691176,0.801033592,1.14261745,-3.024381279,-0.876268511,-0.16,-0.27176781,-0.308457711,,0.831759579,-0.409978308,-0.093141511,0.029635258,-0.349344978,0.358061325,0,,,,1.928571429,-0.350657895,0
0,2.838967261,-0.555285541,0.680704596,5.194405326,5.194405326,0.735169492,0.735169492,1.471488178,2.063859649,,0.427097662,-0.107216495,-0.313868613,-0.107216495,0.343839542,-0.242424242,-0.060546875,-0.413043478,0,-0.125093075,0.088794926,-0.120426829,-0.529411765,-0.421052632,-0.368983957,0.254601227,-0.123145401,-0.124444444,-0.123145401,0.591368228,-0.416666667,-0.045454545,19.66666667,2.25,-0.5625,0.361387729,,-0.132231405,-0.061652281,-0.202885063,-0.278747204,0,1.275362319,-0.054333765,-0.387548263,-0.144082333,-0.089012517,-0.119081779,-0.255677369,0.555044483,-0.266099635,27.23809524,0.369565217,1.271582734,,-0.162503098,0,0.176695842,0,-0.277404922,-0.425345958,-0.897399317,,,,0.146341463,3.350557244,0
0,0.495888158,-0.306179775,0.598434744,0.269412747,0.273948372,0.499687988,0.499687988,0.310841062,1.941237515,1.517006803,-0.110429448,0.015151515,-0.029787234,-0.021459227,-0.223214286,-0.308370044,-0.132978723,-0.332103321,-0.375912409,-0.111111111,-0.408450704,-0.111111111,0.176470588,-0.11627907,-0.283760684,-0.277,inf,113,inf,-0.159090909,,-0.983486239,-0.567678425,0.107526882,0,136,-0.809,-0.258592471,inf,-0.463002114,-0.764220183,-0.78317757,-0.221357063,2.059269796,inf,123,0.866666667,7.142857143,1.657894737,-0.629228898,-0.587265447,-0.415955845,-0.48156682,-0.468479025,0.040989259,-0.043222004,-0.299880526,0.022950274,0.048520136,-0.247551202,0.04096171,0.361702128,0.211538462,,,-1.96969697,0.487371375,-0.336162988
0,-0.012422733,-0.13559322,0.134599274,-0.033626487,-0.033626487,-0.006911217,-0.006911217,-0.019607843,0.511812512,0.005952381,-0.032258065,0.016129032,0,-0.004950495,0,0.036036036,-0.050359712,-0.060240964,-0.103960396,-0.085889571,-0.055555556,-0.085889571,-0.03125,0.043478261,0.016736402,0.031932773,-0.04691358,-0.04679803,-0.04691358,0,-0.056603774,-0.075471698,-0.231404959,0.041791045,0.046747967,-0.003824092,0,-0.031779661,0.088571429,0.130801688,-0.272727273,-0.414529915,-0.399122807,-0.10456942,-0.029010239,0.025862069,-0.057575758,-0.032786885,-0.153292181,0.045797685,0.072442616,-0.203125,0.034798535,0.055961071,-0.051952269,0.021377097,0.02336054,0.014239161,-0.008681672,-0.05106793,-0.080497132,-0.020083493,,,,-1.177777778,0.045490196,0.756241787
